date,cities,pct_chng_feb_1
2021-09-26,Belfast,8.33
2021-09-26,Bristol,27.15
2021-09-26,Burnley,41.33
2021-09-26,Cardiff,30.95
2021-09-26,Chatham,51.32
2021-09-26,Crawley,-10.28
2021-09-26,Glasgow,47.02
2021-09-26,Ipswich,57.58
2021-09-26,Newport,38.24
2021-09-26,Norwich,47.03
2021-09-26,Preston,39.54
2021-09-26,Reading,13.31
2021-09-26,Swansea,53.59
2021-09-26,Swindon,32.26
2021-09-26,Telford,40.39
2021-09-26,Aberdeen,-17.8
2021-09-26,Barnsley,72.79
2021-09-26,Basildon,35.21
2021-09-26,Bradford,35.78
2021-09-26,Brighton,18.56
2021-09-26,Coventry,34.19
2021-09-26,Plymouth,49.98
2021-09-26,Southend,17.35
2021-09-26,Worthing,28.42
2021-09-26,Aldershot,4.55
2021-09-26,Blackburn,30.87
2021-09-26,Blackpool,30.88
2021-09-26,Cambridge,9.77
2021-09-26,Doncaster,37.8
2021-09-26,Edinburgh,22.57
2021-09-26,Leicester,41.11
2021-09-26,Liverpool,47.16
2021-09-26,Mansfield,61.09
2021-09-26,Newcastle,52.44
2021-09-26,Sheffield,38.51
2021-09-26,Wakefield,47.33
2021-09-26,Birkenhead,46.06
2021-09-26,Birmingham,46.23
2021-09-26,Gloucester,50.3
2021-09-26,Manchester,20.48
2021-09-26,Nottingham,50.7
2021-09-26,Portsmouth,35.34
2021-09-26,Sunderland,76.35
2021-09-26,Warrington,42.81
2021-09-26,Bournemouth,30.54
2021-09-26,Northampton,25.13
2021-09-26,Southampton,23.92
2021-09-26,Huddersfield,43.8
2021-09-26,Peterborough,55.08
2021-09-26,Middlesbrough,67.17
2021-09-26,Milton Keynes,26.63
2021-09-27,Hull,52.63
2021-09-27,York,30.82
2021-09-27,Derby,32.33
2021-09-27,Leeds,26.99
2021-09-27,Luton,19.48
2021-09-27,Stoke,64.8
2021-09-27,Wigan,32.65
2021-09-27,Dundee,42.92
2021-09-27,Exeter,40.96
2021-09-27,London,12.48
2021-09-27,Oxford,19.96
2021-09-27,Slough,8.91
2021-09-27,Belfast,8.7
2021-09-27,Bristol,27.08
2021-09-27,Burnley,42.71
2021-09-27,Cardiff,30.77
2021-09-27,Chatham,51.73
2021-09-27,Crawley,-9.58
2021-09-27,Glasgow,47.37
2021-09-27,Ipswich,57.65
2021-09-27,Newport,37.72
2021-09-27,Norwich,47.51
2021-09-27,Preston,39.35
2021-09-27,Reading,13.39
2021-09-27,Swansea,52.85
2021-09-27,Swindon,32.42
2021-09-27,Telford,40.42
2021-09-27,Aberdeen,-17.81
2021-09-27,Barnsley,72.57
2021-09-27,Basildon,35.48
2021-09-27,Bradford,36.17
2021-09-27,Brighton,18.85
2021-09-27,Coventry,35
2021-09-27,Plymouth,49.75
2021-09-27,Southend,17.45
2021-09-27,Worthing,28.28
2021-09-27,Aldershot,4.78
2021-09-27,Blackburn,30.64
2021-09-27,Blackpool,30.61
2021-09-27,Cambridge,9.85
2021-09-27,Doncaster,38.02
2021-09-27,Edinburgh,22.87
2021-09-27,Leicester,41.44
2021-09-27,Liverpool,47.36
2021-09-27,Mansfield,60.54
2021-09-27,Newcastle,52.76
2021-09-27,Sheffield,38.21
2021-09-27,Wakefield,46.79
2021-09-27,Birkenhead,45.59
2021-09-27,Birmingham,46.26
2021-09-27,Gloucester,50.66
2021-09-27,Manchester,20.69
2021-09-27,Nottingham,50.91
2021-09-27,Portsmouth,35.11
2021-09-27,Sunderland,76.58
2021-09-27,Warrington,42.77
2021-09-27,Bournemouth,31.46
2021-09-27,Northampton,25.39
2021-09-27,Southampton,24.23
2021-09-27,Huddersfield,44.16
2021-09-27,Peterborough,55.24
2021-09-27,Middlesbrough,66.26
2021-09-27,Milton Keynes,26.84
2021-09-28,Hull,52.56
2021-09-28,York,31.43
2021-09-28,Derby,32.39
2021-09-28,Leeds,27.46
2021-09-28,Luton,19.48
2021-09-28,Stoke,65
2021-09-28,Wigan,32.09
2021-09-28,Dundee,42.79
2021-09-28,Exeter,40.97
2021-09-28,London,12.88
2021-09-28,Oxford,20.28
2021-09-28,Slough,9.22
2021-09-28,Belfast,9.13
2021-09-28,Bristol,27.11
2021-09-28,Burnley,43.06
2021-09-28,Cardiff,30.82
2021-09-28,Chatham,52.36
2021-09-28,Crawley,-8.72
2021-09-28,Glasgow,47.62
2021-09-28,Ipswich,57.48
2021-09-28,Newport,37.52
2021-09-28,Norwich,47.55
2021-09-28,Preston,39.37
2021-09-28,Reading,13.39
2021-09-28,Swansea,52.59
2021-09-28,Swindon,32.62
2021-09-28,Telford,40.32
2021-09-28,Aberdeen,-17.7
2021-09-28,Barnsley,73.84
2021-09-28,Basildon,35.54
2021-09-28,Bradford,36.78
2021-09-28,Brighton,18.84
2021-09-28,Coventry,35.74
2021-09-28,Plymouth,49.34
2021-09-28,Southend,17.67
2021-09-28,Worthing,28.27
2021-09-28,Aldershot,5.04
2021-09-28,Blackburn,30.65
2021-09-28,Blackpool,30.44
2021-09-28,Cambridge,10.05
2021-09-28,Doncaster,38.45
2021-09-28,Edinburgh,23.21
2021-09-28,Leicester,41.81
2021-09-28,Liverpool,47.56
2021-09-28,Mansfield,60.49
2021-09-28,Newcastle,53.05
2021-09-28,Sheffield,38.28
2021-09-28,Wakefield,47.48
2021-09-28,Birkenhead,45.6
2021-09-28,Birmingham,46.25
2021-09-28,Gloucester,50.71
2021-09-28,Manchester,21.03
2021-09-28,Nottingham,51.1
2021-09-28,Portsmouth,35.29
2021-09-28,Sunderland,76.47
2021-09-28,Warrington,42.4
2021-09-28,Bournemouth,32.36
2021-09-28,Northampton,25.67
2021-09-28,Southampton,24.56
2021-09-28,Huddersfield,44.71
2021-09-28,Peterborough,55.57
2021-09-28,Middlesbrough,66.01
2021-09-28,Milton Keynes,26.76
2021-09-29,Hull,52.27
2021-09-29,York,31.76
2021-09-29,Derby,32.43
2021-09-29,Leeds,27.65
2021-09-29,Luton,19.76
2021-09-29,Stoke,65.52
2021-09-29,Wigan,31.99
2021-09-29,Dundee,43.37
2021-09-29,Exeter,40.89
2021-09-29,London,13.19
2021-09-29,Oxford,20.57
2021-09-29,Slough,9.34
2021-09-29,Belfast,10.08
2021-09-29,Bristol,27.32
2021-09-29,Burnley,43.23
2021-09-29,Cardiff,30.89
2021-09-29,Chatham,53.44
2021-09-29,Crawley,-7.63
2021-09-29,Glasgow,48.27
2021-09-29,Ipswich,57.08
2021-09-29,Newport,38.05
2021-09-29,Norwich,47.56
2021-09-29,Preston,39.38
2021-09-29,Reading,13.39
2021-09-29,Swansea,52.46
2021-09-29,Swindon,32.76
2021-09-29,Telford,40.4
2021-09-29,Aberdeen,-17.22
2021-09-29,Barnsley,76.14
2021-09-29,Basildon,35.55
2021-09-29,Bradford,36.75
2021-09-29,Brighton,18.96
2021-09-29,Coventry,36.5
2021-09-29,Plymouth,49.05
2021-09-29,Southend,18.34
2021-09-29,Worthing,28.46
2021-09-29,Aldershot,5.53
2021-09-29,Blackburn,30.91
2021-09-29,Blackpool,30.49
2021-09-29,Cambridge,10.27
2021-09-29,Doncaster,39.01
2021-09-29,Edinburgh,23.9
2021-09-29,Leicester,42.08
2021-09-29,Liverpool,48.35
2021-09-29,Mansfield,60.77
2021-09-29,Newcastle,53.44
2021-09-29,Sheffield,38.59
2021-09-29,Wakefield,48.06
2021-09-29,Birkenhead,46.18
2021-09-29,Birmingham,46.18
2021-09-29,Gloucester,51.18
2021-09-29,Manchester,21.48
2021-09-29,Nottingham,51.47
2021-09-29,Portsmouth,35.91
2021-09-29,Sunderland,76.24
2021-09-29,Warrington,42.28
2021-09-29,Bournemouth,33.41
2021-09-29,Northampton,25.89
2021-09-29,Southampton,24.92
2021-09-29,Huddersfield,44.47
2021-09-29,Peterborough,55.86
2021-09-29,Middlesbrough,66.11
2021-09-29,Milton Keynes,26.98
2021-09-30,Hull,51.85
2021-09-30,York,32.15
2021-09-30,Derby,32.72
2021-09-30,Leeds,27.98
2021-09-30,Luton,20.23
2021-09-30,Stoke,66.1
2021-09-30,Wigan,32.3
2021-09-30,Dundee,43.92
2021-09-30,Exeter,40.71
2021-09-30,London,13.47
2021-09-30,Oxford,20.89
2021-09-30,Slough,9.29
2021-09-30,Belfast,10.91
2021-09-30,Bristol,27.43
2021-09-30,Burnley,42.94
2021-09-30,Cardiff,30.99
2021-09-30,Chatham,54.07
2021-09-30,Crawley,-6.53
2021-09-30,Glasgow,48.88
2021-09-30,Ipswich,56.79
2021-09-30,Newport,38.38
2021-09-30,Norwich,47.63
2021-09-30,Preston,39.32
2021-09-30,Reading,13.48
2021-09-30,Swansea,52.52
2021-09-30,Swindon,32.83
2021-09-30,Telford,40.41
2021-09-30,Aberdeen,-16.6
2021-09-30,Barnsley,78.66
2021-09-30,Basildon,34.92
2021-09-30,Bradford,36.79
2021-09-30,Brighton,19.24
2021-09-30,Coventry,36.7
2021-09-30,Plymouth,49.14
2021-09-30,Southend,18.99
2021-09-30,Worthing,28.48
2021-09-30,Aldershot,6.07
2021-09-30,Blackburn,31.14
2021-09-30,Blackpool,30.43
2021-09-30,Cambridge,10.38
2021-09-30,Doncaster,39.25
2021-09-30,Edinburgh,24.29
2021-09-30,Leicester,42.12
2021-09-30,Liverpool,49.17
2021-09-30,Mansfield,61.01
2021-09-30,Newcastle,53.72
2021-09-30,Sheffield,38.69
2021-09-30,Wakefield,48.87
2021-09-30,Birkenhead,46.63
2021-09-30,Birmingham,46.22
2021-09-30,Gloucester,51.54
2021-09-30,Manchester,21.86
2021-09-30,Nottingham,51.83
2021-09-30,Portsmouth,36.72
2021-09-30,Sunderland,75.79
2021-09-30,Warrington,42.09
2021-09-30,Bournemouth,33.72
2021-09-30,Northampton,26.04
2021-09-30,Southampton,25.41
2021-09-30,Huddersfield,44.6
2021-09-30,Peterborough,56.18
2021-09-30,Middlesbrough,66.66
2021-09-30,Milton Keynes,27.21
2021-10-01,Hull,51.41
2021-10-01,York,32.59
2021-10-01,Derby,32.87
2021-10-01,Leeds,28.4
2021-10-01,Luton,20.71
2021-10-01,Stoke,66.61
2021-10-01,Wigan,32.95
2021-10-01,Dundee,44.13
2021-10-01,Exeter,40.26
2021-10-01,London,13.77
2021-10-01,Oxford,21.07
2021-10-01,Slough,9.11
2021-10-01,Belfast,11.61
2021-10-01,Bristol,27.49
2021-10-01,Burnley,42.16
2021-10-01,Cardiff,31
2021-10-01,Chatham,54.69
2021-10-01,Crawley,-5.34
2021-10-01,Glasgow,49.32
2021-10-01,Ipswich,56
2021-10-01,Newport,38.2
2021-10-01,Norwich,47.6
2021-10-01,Preston,39.18
2021-10-01,Reading,13.54
2021-10-01,Swansea,52.47
2021-10-01,Swindon,32.67
2021-10-01,Telford,40.54
2021-10-01,Aberdeen,-15.81
2021-10-01,Barnsley,80
2021-10-01,Basildon,34.38
2021-10-01,Bradford,36.64
2021-10-01,Brighton,19.14
2021-10-01,Coventry,36.83
2021-10-01,Plymouth,48.79
2021-10-01,Southend,19.37
2021-10-01,Worthing,28.56
2021-10-01,Aldershot,6.34
2021-10-01,Blackburn,32.06
2021-10-01,Blackpool,30.69
2021-10-01,Cambridge,10.58
2021-10-01,Doncaster,39.53
2021-10-01,Edinburgh,24.47
2021-10-01,Leicester,41.93
2021-10-01,Liverpool,49.92
2021-10-01,Mansfield,61.45
2021-10-01,Newcastle,54.09
2021-10-01,Sheffield,38.77
2021-10-01,Wakefield,49.58
2021-10-01,Birkenhead,46.91
2021-10-01,Birmingham,46.23
2021-10-01,Gloucester,51.18
2021-10-01,Manchester,22.09
2021-10-01,Nottingham,52.01
2021-10-01,Portsmouth,37.69
2021-10-01,Sunderland,75.29
2021-10-01,Warrington,41.81
2021-10-01,Bournemouth,33.89
2021-10-01,Northampton,26.1
2021-10-01,Southampton,25.93
2021-10-01,Huddersfield,44.41
2021-10-01,Peterborough,56.64
2021-10-01,Middlesbrough,66.77
2021-10-01,Milton Keynes,27.47
2021-10-02,Hull,51.35
2021-10-02,York,33.21
2021-10-02,Derby,33.41
2021-10-02,Leeds,29.25
2021-10-02,Luton,21.81
2021-10-02,Stoke,68.42
2021-10-02,Wigan,34
2021-10-02,Dundee,45.02
2021-10-02,Exeter,40.57
2021-10-02,London,14.45
2021-10-02,Oxford,21.6
2021-10-02,Slough,9.49
2021-10-02,Belfast,12.45
2021-10-02,Bristol,28.01
2021-10-02,Burnley,41.4
2021-10-02,Cardiff,31.68
2021-10-02,Chatham,56.21
2021-10-02,Crawley,-4.17
2021-10-02,Glasgow,50.41
2021-10-02,Ipswich,55.49
2021-10-02,Newport,38.84
2021-10-02,Norwich,48.22
2021-10-02,Preston,39.68
2021-10-02,Reading,14.05
2021-10-02,Swansea,52.59
2021-10-02,Swindon,33.4
2021-10-02,Telford,41.59
2021-10-02,Aberdeen,-14.6
2021-10-02,Barnsley,82.07
2021-10-02,Basildon,34.15
2021-10-02,Bradford,37.4
2021-10-02,Brighton,18.99
2021-10-02,Coventry,37.3
2021-10-02,Plymouth,49.13
2021-10-02,Southend,20.26
2021-10-02,Worthing,28.88
2021-10-02,Aldershot,6.84
2021-10-02,Blackburn,33.68
2021-10-02,Blackpool,31.17
2021-10-02,Cambridge,10.97
2021-10-02,Doncaster,40.12
2021-10-02,Edinburgh,24.98
2021-10-02,Leicester,42.19
2021-10-02,Liverpool,50.84
2021-10-02,Mansfield,62.9
2021-10-02,Newcastle,54.81
2021-10-02,Sheffield,39.51
2021-10-02,Wakefield,50.99
2021-10-02,Birkenhead,47.69
2021-10-02,Birmingham,46.74
2021-10-02,Gloucester,51.3
2021-10-02,Manchester,22.53
2021-10-02,Nottingham,52.96
2021-10-02,Portsmouth,39.3
2021-10-02,Sunderland,75.63
2021-10-02,Warrington,42.43
2021-10-02,Bournemouth,34.34
2021-10-02,Northampton,26.58
2021-10-02,Southampton,26.74
2021-10-02,Huddersfield,44.66
2021-10-02,Peterborough,57.91
2021-10-02,Middlesbrough,67.73
2021-10-02,Milton Keynes,28.28
2021-10-03,Hull,50.97
2021-10-03,York,33.66
2021-10-03,Derby,33.59
2021-10-03,Leeds,29.6
2021-10-03,Luton,22.58
2021-10-03,Stoke,69.42
2021-10-03,Wigan,34.26
2021-10-03,Dundee,45.16
2021-10-03,Exeter,40.42
2021-10-03,London,14.78
2021-10-03,Oxford,21.9
2021-10-03,Slough,9.51
2021-10-03,Belfast,13
2021-10-03,Bristol,28.11
2021-10-03,Burnley,40.1
2021-10-03,Cardiff,31.84
2021-10-03,Chatham,57.18
2021-10-03,Crawley,-3.25
2021-10-03,Glasgow,50.84
2021-10-03,Ipswich,54.68
2021-10-03,Newport,39.39
2021-10-03,Norwich,48.51
2021-10-03,Preston,39.81
2021-10-03,Reading,14.27
2021-10-03,Swansea,52.88
2021-10-03,Swindon,33.3
2021-10-03,Telford,41.99
2021-10-03,Aberdeen,-13.57
2021-10-03,Barnsley,82.89
2021-10-03,Basildon,33.79
2021-10-03,Bradford,37.73
2021-10-03,Brighton,18.92
2021-10-03,Coventry,37.26
2021-10-03,Plymouth,48.96
2021-10-03,Southend,20.54
2021-10-03,Worthing,28.86
2021-10-03,Aldershot,7.06
2021-10-03,Blackburn,34.44
2021-10-03,Blackpool,31.04
2021-10-03,Cambridge,11.13
2021-10-03,Doncaster,40.24
2021-10-03,Edinburgh,25.25
2021-10-03,Leicester,41.9
2021-10-03,Liverpool,51.15
2021-10-03,Mansfield,64.08
2021-10-03,Newcastle,55.53
2021-10-03,Sheffield,39.62
2021-10-03,Wakefield,52.04
2021-10-03,Birkenhead,47.91
2021-10-03,Birmingham,46.75
2021-10-03,Gloucester,51.15
2021-10-03,Manchester,22.19
2021-10-03,Nottingham,53.24
2021-10-03,Portsmouth,40.66
2021-10-03,Sunderland,75.78
2021-10-03,Warrington,42.44
2021-10-03,Bournemouth,34.33
2021-10-03,Northampton,26.76
2021-10-03,Southampton,27.16
2021-10-03,Huddersfield,44.33
2021-10-03,Peterborough,58.74
2021-10-03,Middlesbrough,68.38
2021-10-03,Milton Keynes,28.64
2021-10-04,Hull,50.59
2021-10-04,York,34.28
2021-10-04,Derby,33.72
2021-10-04,Leeds,29.86
2021-10-04,Luton,23.51
2021-10-04,Stoke,70.55
2021-10-04,Wigan,34.9
2021-10-04,Dundee,45.93
2021-10-04,Exeter,40.41
2021-10-04,London,15.01
2021-10-04,Oxford,22.38
2021-10-04,Slough,9.41
2021-10-04,Belfast,13.51
2021-10-04,Bristol,28.29
2021-10-04,Burnley,38.87
2021-10-04,Cardiff,32.32
2021-10-04,Chatham,58.28
2021-10-04,Crawley,-2.43
2021-10-04,Glasgow,51.52
2021-10-04,Ipswich,53.71
2021-10-04,Newport,39.92
2021-10-04,Norwich,48.79
2021-10-04,Preston,39.88
2021-10-04,Reading,14.55
2021-10-04,Swansea,53.31
2021-10-04,Swindon,33.45
2021-10-04,Telford,42.45
2021-10-04,Aberdeen,-12.54
2021-10-04,Barnsley,83.9
2021-10-04,Basildon,33.13
2021-10-04,Bradford,38.37
2021-10-04,Brighton,18.97
2021-10-04,Coventry,37.22
2021-10-04,Plymouth,48.79
2021-10-04,Southend,21.06
2021-10-04,Worthing,28.78
2021-10-04,Aldershot,7.3
2021-10-04,Blackburn,35.14
2021-10-04,Blackpool,31.21
2021-10-04,Cambridge,11.14
2021-10-04,Doncaster,40.33
2021-10-04,Edinburgh,25.65
2021-10-04,Leicester,41.47
2021-10-04,Liverpool,51.43
2021-10-04,Mansfield,65.03
2021-10-04,Newcastle,56.09
2021-10-04,Sheffield,40.25
2021-10-04,Wakefield,53.09
2021-10-04,Birkenhead,47.9
2021-10-04,Birmingham,46.58
2021-10-04,Gloucester,51.01
2021-10-04,Manchester,21.87
2021-10-04,Nottingham,53.55
2021-10-04,Portsmouth,42.17
2021-10-04,Sunderland,75.35
2021-10-04,Warrington,42.43
2021-10-04,Bournemouth,34.32
2021-10-04,Northampton,26.93
2021-10-04,Southampton,27.43
2021-10-04,Huddersfield,43.83
2021-10-04,Peterborough,59.54
2021-10-04,Middlesbrough,69.02
2021-10-04,Milton Keynes,29.18
2021-10-05,Hull,50.7
2021-10-05,York,34.94
2021-10-05,Derby,34.05
2021-10-05,Leeds,30.42
2021-10-05,Luton,24.17
2021-10-05,Stoke,72.03
2021-10-05,Wigan,36.02
2021-10-05,Dundee,46.22
2021-10-05,Exeter,40.54
2021-10-05,London,15.35
2021-10-05,Oxford,22.85
2021-10-05,Slough,9.32
2021-10-05,Belfast,14.12
2021-10-05,Bristol,28.58
2021-10-05,Burnley,38.69
2021-10-05,Cardiff,32.98
2021-10-05,Chatham,59.26
2021-10-05,Crawley,-1.47
2021-10-05,Glasgow,52.09
2021-10-05,Ipswich,52.89
2021-10-05,Newport,40.08
2021-10-05,Norwich,49.38
2021-10-05,Preston,40.09
2021-10-05,Reading,14.7
2021-10-05,Swansea,53.38
2021-10-05,Swindon,33.72
2021-10-05,Telford,42.96
2021-10-05,Aberdeen,-11.41
2021-10-05,Barnsley,84.03
2021-10-05,Basildon,32.62
2021-10-05,Bradford,39.18
2021-10-05,Brighton,19.31
2021-10-05,Coventry,37.45
2021-10-05,Plymouth,48.84
2021-10-05,Southend,21.03
2021-10-05,Worthing,28.7
2021-10-05,Aldershot,7.59
2021-10-05,Blackburn,35.96
2021-10-05,Blackpool,31.55
2021-10-05,Cambridge,11.22
2021-10-05,Doncaster,40.22
2021-10-05,Edinburgh,25.97
2021-10-05,Leicester,41.28
2021-10-05,Liverpool,51.93
2021-10-05,Mansfield,66.01
2021-10-05,Newcastle,56.88
2021-10-05,Sheffield,40.54
2021-10-05,Wakefield,53.92
2021-10-05,Birkenhead,48.13
2021-10-05,Birmingham,46.73
2021-10-05,Gloucester,50.87
2021-10-05,Manchester,21.68
2021-10-05,Nottingham,53.82
2021-10-05,Portsmouth,43.72
2021-10-05,Sunderland,75.35
2021-10-05,Warrington,43.18
2021-10-05,Bournemouth,34.16
2021-10-05,Northampton,27.23
2021-10-05,Southampton,27.77
2021-10-05,Huddersfield,43.51
2021-10-05,Peterborough,60.28
2021-10-05,Middlesbrough,69.75
2021-10-05,Milton Keynes,29.84
2021-10-06,Hull,50.67
2021-10-06,York,35.83
2021-10-06,Derby,34.43
2021-10-06,Leeds,31.09
2021-10-06,Luton,24.8
2021-10-06,Stoke,73.17
2021-10-06,Wigan,36.56
2021-10-06,Dundee,46.04
2021-10-06,Exeter,40.7
2021-10-06,London,15.71
2021-10-06,Oxford,23.33
2021-10-06,Slough,9.34
2021-10-06,Belfast,14.45
2021-10-06,Bristol,29
2021-10-06,Burnley,38.25
2021-10-06,Cardiff,33.6
2021-10-06,Chatham,60.05
2021-10-06,Crawley,-0.74
2021-10-06,Glasgow,52.49
2021-10-06,Ipswich,52.46
2021-10-06,Newport,39.83
2021-10-06,Norwich,50.03
2021-10-06,Preston,40.34
2021-10-06,Reading,15.01
2021-10-06,Swansea,53.36
2021-10-06,Swindon,34.11
2021-10-06,Telford,43.58
2021-10-06,Aberdeen,-10.42
2021-10-06,Barnsley,83.47
2021-10-06,Basildon,32.22
2021-10-06,Bradford,40.36
2021-10-06,Brighton,19.76
2021-10-06,Coventry,37.47
2021-10-06,Plymouth,48.74
2021-10-06,Southend,20.75
2021-10-06,Worthing,28.54
2021-10-06,Aldershot,7.82
2021-10-06,Blackburn,36.3
2021-10-06,Blackpool,32.05
2021-10-06,Cambridge,11.37
2021-10-06,Doncaster,40.09
2021-10-06,Edinburgh,26.29
2021-10-06,Leicester,41.29
2021-10-06,Liverpool,52.06
2021-10-06,Mansfield,67.44
2021-10-06,Newcastle,57.73
2021-10-06,Sheffield,41.21
2021-10-06,Wakefield,55.01
2021-10-06,Birkenhead,47.53
2021-10-06,Birmingham,46.96
2021-10-06,Gloucester,50.67
2021-10-06,Manchester,21.43
2021-10-06,Nottingham,53.94
2021-10-06,Portsmouth,45.14
2021-10-06,Sunderland,75.85
2021-10-06,Warrington,44.05
2021-10-06,Bournemouth,34.45
2021-10-06,Northampton,27.92
2021-10-06,Southampton,28.36
2021-10-06,Huddersfield,44.13
2021-10-06,Peterborough,60.89
2021-10-06,Middlesbrough,70.29
2021-10-06,Milton Keynes,30.41
2021-10-07,Hull,50.85
2021-10-07,York,36.76
2021-10-07,Derby,34.77
2021-10-07,Leeds,31.71
2021-10-07,Luton,25.3
2021-10-07,Stoke,74.1
2021-10-07,Wigan,36.7
2021-10-07,Dundee,46.33
2021-10-07,Exeter,40.87
2021-10-07,London,16.06
2021-10-07,Oxford,24.04
2021-10-07,Slough,9.41
2021-10-07,Belfast,14.79
2021-10-07,Bristol,29.34
2021-10-07,Burnley,37.69
2021-10-07,Cardiff,34.27
2021-10-07,Chatham,61
2021-10-07,Crawley,0.04
2021-10-07,Glasgow,52.72
2021-10-07,Ipswich,52.03
2021-10-07,Newport,40.22
2021-10-07,Norwich,50.9
2021-10-07,Preston,40.71
2021-10-07,Reading,15.22
2021-10-07,Swansea,53.52
2021-10-07,Swindon,34.57
2021-10-07,Telford,44.46
2021-10-07,Aberdeen,-9.79
2021-10-07,Barnsley,83.29
2021-10-07,Basildon,32.27
2021-10-07,Bradford,41.43
2021-10-07,Brighton,20.25
2021-10-07,Coventry,37.8
2021-10-07,Plymouth,48.73
2021-10-07,Southend,20.45
2021-10-07,Worthing,28.02
2021-10-07,Aldershot,8.1
2021-10-07,Blackburn,37.1
2021-10-07,Blackpool,32.58
2021-10-07,Cambridge,11.65
2021-10-07,Doncaster,39.9
2021-10-07,Edinburgh,26.63
2021-10-07,Leicester,41.27
2021-10-07,Liverpool,52.12
2021-10-07,Mansfield,68.67
2021-10-07,Newcastle,58.68
2021-10-07,Sheffield,41.84
2021-10-07,Wakefield,55.7
2021-10-07,Birkenhead,47.02
2021-10-07,Birmingham,47.13
2021-10-07,Gloucester,50.91
2021-10-07,Manchester,21.2
2021-10-07,Nottingham,54.09
2021-10-07,Portsmouth,46.43
2021-10-07,Sunderland,76.44
2021-10-07,Warrington,45.04
2021-10-07,Bournemouth,35.14
2021-10-07,Northampton,28.58
2021-10-07,Southampton,29.15
2021-10-07,Huddersfield,44.65
2021-10-07,Peterborough,61.58
2021-10-07,Middlesbrough,70.59
2021-10-07,Milton Keynes,31.09
2021-10-08,Hull,51.6
2021-10-08,York,37.87
2021-10-08,Derby,35.44
2021-10-08,Leeds,32.37
2021-10-08,Luton,26.13
2021-10-08,Stoke,75
2021-10-08,Wigan,36.66
2021-10-08,Dundee,46.49
2021-10-08,Exeter,41.5
2021-10-08,London,16.54
2021-10-08,Oxford,24.87
2021-10-08,Slough,9.75
2021-10-08,Belfast,15.05
2021-10-08,Bristol,30.07
2021-10-08,Burnley,37.67
2021-10-08,Cardiff,35.06
2021-10-08,Chatham,62.37
2021-10-08,Crawley,0.64
2021-10-08,Glasgow,53.12
2021-10-08,Ipswich,52.15
2021-10-08,Newport,41.28
2021-10-08,Norwich,51.97
2021-10-08,Preston,41.51
2021-10-08,Reading,15.69
2021-10-08,Swansea,53.86
2021-10-08,Swindon,35.62
2021-10-08,Telford,45.6
2021-10-08,Aberdeen,-9.3
2021-10-08,Barnsley,83.97
2021-10-08,Basildon,32.81
2021-10-08,Bradford,42.9
2021-10-08,Brighton,21.48
2021-10-08,Coventry,38.89
2021-10-08,Plymouth,49.21
2021-10-08,Southend,20.66
2021-10-08,Worthing,27.94
2021-10-08,Aldershot,8.65
2021-10-08,Blackburn,37.54
2021-10-08,Blackpool,33.06
2021-10-08,Cambridge,11.93
2021-10-08,Doncaster,40.01
2021-10-08,Edinburgh,27.06
2021-10-08,Leicester,41.68
2021-10-08,Liverpool,52.42
2021-10-08,Mansfield,70.14
2021-10-08,Newcastle,59.48
2021-10-08,Sheffield,42.82
2021-10-08,Wakefield,56.99
2021-10-08,Birkenhead,46.72
2021-10-08,Birmingham,47.77
2021-10-08,Gloucester,51.86
2021-10-08,Manchester,21.36
2021-10-08,Nottingham,54.57
2021-10-08,Portsmouth,47.93
2021-10-08,Sunderland,77.36
2021-10-08,Warrington,46.53
2021-10-08,Bournemouth,35.84
2021-10-08,Northampton,29.61
2021-10-08,Southampton,29.99
2021-10-08,Huddersfield,46.01
2021-10-08,Peterborough,62.62
2021-10-08,Middlesbrough,71.6
2021-10-08,Milton Keynes,31.87
2021-10-09,Hull,51.55
2021-10-09,York,38.77
2021-10-09,Derby,35.09
2021-10-09,Leeds,32.33
2021-10-09,Luton,26.66
2021-10-09,Stoke,74.46
2021-10-09,Wigan,35.86
2021-10-09,Dundee,46.21
2021-10-09,Exeter,41.34
2021-10-09,London,16.69
2021-10-09,Oxford,25.26
2021-10-09,Slough,9.3
2021-10-09,Belfast,15.22
2021-10-09,Bristol,30.06
2021-10-09,Burnley,37.57
2021-10-09,Cardiff,35.33
2021-10-09,Chatham,63.41
2021-10-09,Crawley,0.83
2021-10-09,Glasgow,53.1
2021-10-09,Ipswich,52.32
2021-10-09,Newport,40.66
2021-10-09,Norwich,52.05
2021-10-09,Preston,42
2021-10-09,Reading,15.62
2021-10-09,Swansea,54.25
2021-10-09,Swindon,35.63
2021-10-09,Telford,45.32
2021-10-09,Aberdeen,-8.94
2021-10-09,Barnsley,83.66
2021-10-09,Basildon,32.4
2021-10-09,Bradford,42.81
2021-10-09,Brighton,22.38
2021-10-09,Coventry,38.83
2021-10-09,Plymouth,49.3
2021-10-09,Southend,20.59
2021-10-09,Worthing,27.45
2021-10-09,Aldershot,8.51
2021-10-09,Blackburn,37.28
2021-10-09,Blackpool,33.36
2021-10-09,Cambridge,12.18
2021-10-09,Doncaster,39.25
2021-10-09,Edinburgh,27.1
2021-10-09,Leicester,41.23
2021-10-09,Liverpool,52.41
2021-10-09,Mansfield,70.72
2021-10-09,Newcastle,59.56
2021-10-09,Sheffield,42.78
