date,CBSA Title,cbsa_code,pct_chng_feb_1
2020-11-26,"Chicago-Naperville-Elgin, IL-IN-WI",16980,-13.359680000000001
2020-11-26,"Jackson, MS",27140,9.168444
2020-11-26,"Cincinnati, OH-KY-IN",17140,-4.058811
2020-11-26,"Baltimore-Columbia-Towson, MD",12580,-4.676317
2020-11-26,"Raleigh-Cary, NC",39580,-9.840406
2020-11-26,"Sacramento-Roseville-Folsom, CA",40900,5.045169
2020-11-26,"Rochester, NY",40380,-5.373881
2020-11-26,"Tampa-St. Petersburg-Clearwater, FL",45300,-1.829076
2020-11-26,"Ogden-Clearfield, UT",36260,14.71785
2020-11-26,"Dallas-Fort Worth-Arlington, TX",19100,-2.468175
2020-11-26,"Winston-Salem, NC",49180,-5.399868
2020-11-26,"Baton Rouge, LA",12940,-2.469445
2020-11-26,"Boise City, ID",14260,14.0774
2020-11-26,"New Haven-Milford, CT",35300,12.22943
2020-11-26,"Denver-Aurora-Lakewood, CO",19740,-17.38543
2020-11-26,"Palm Bay-Melbourne-Titusville, FL",37340,-9.053515
2020-11-26,"Youngstown-Warren-Boardman, OH-PA",49660,8.794451
2020-11-26,"Fayetteville, NC",22180,8.970787
2020-11-26,"Albany-Schenectady-Troy, NY",10580,-0.4527238
2020-11-26,"Bridgeport-Stamford-Norwalk, CT",14860,-6.32953
2020-11-26,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47900,-15.31403
2020-11-26,"Worcester, MA-CT",49340,11.96078
2020-11-26,"Los Angeles-Long Beach-Anaheim, CA",31080,-14.98359
2020-11-26,"Urban Honolulu, HI",46520,-24.74725
2020-11-26,"Stockton, CA",44700,17.87907
2020-11-26,"Austin-Round Rock-Georgetown, TX",12420,-9.109756
2020-11-26,"Kansas City, MO-KS",28140,-1.708888
2020-11-26,"Bakersfield, CA",12540,6.688479
2020-11-26,"Las Vegas-Henderson-Paradise, NV",29820,-9.581837
2020-11-26,"Toledo, OH",45780,6.345844
2020-11-26,"Louisville/Jefferson County, KY-IN",31140,1.259377
2020-11-26,"Tucson, AZ",46060,2.914782
2020-11-26,"Knoxville, TN",28940,1.015017
2020-11-26,"Madison, WI",31540,-13.14394
2020-11-26,"Buffalo-Cheektowaga, NY",15380,0.2398519
2020-11-26,"Deltona-Daytona Beach-Ormond Beach, FL",19660,2.260229
2020-11-26,"Poughkeepsie-Newburgh-Middletown, NY",39100,3.319619
2020-11-26,"Akron, OH",10420,-0.3746242
2020-11-26,"Des Moines-West Des Moines, IA",19780,0.7550432
2020-11-26,"Little Rock-North Little Rock-Conway, AR",30780,1.394523
2020-11-26,"Springfield, MA",44140,-2.743501
2020-11-26,"North Port-Sarasota-Bradenton, FL",35840,0.3280961
2020-11-26,"Portland-South Portland, ME",38860,-0.58171
2020-11-26,"Cape Coral-Fort Myers, FL",15980,-6.517176
2020-11-26,"Modesto, CA",33700,17.54646
2020-11-26,"New York-Newark-Jersey City, NY-NJ-PA",35620,-15.48308
2020-11-26,"Boston-Cambridge-Newton, MA-NH",14460,-14.46143
2020-11-26,"Nashville-Davidson--Murfreesboro--Franklin, TN",34980,-7.688012
2020-11-26,"Allentown-Bethlehem-Easton, PA-NJ",10900,7.370308
2020-11-26,"Seattle-Tacoma-Bellevue, WA",42660,-23.26702
2020-11-26,"Albuquerque, NM",10740,0.63286
2020-11-26,"Jacksonville, FL",27260,-2.341269
2020-11-26,"Miami-Fort Lauderdale-Pompano Beach, FL",33100,-9.866824
2020-11-26,"St. Louis, MO-IL",41180,-7.725894
2020-11-26,"Charlotte-Concord-Gastonia, NC-SC",16740,-7.979974
2020-11-26,"Columbus, OH",18140,-2.641598
2020-11-26,"Greensboro-High Point, NC",24660,-5.63828
2020-11-26,"Lancaster, PA",29540,1.305759
2020-11-26,"Lakeland-Winter Haven, FL",29460,4.441921
2020-11-26,"Orlando-Kissimmee-Sanford, FL",36740,-13.41983
2020-11-26,"Hartford-East Hartford-Middletown, CT",25540,-7.780167
2020-11-26,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",37980,-4.468538
2020-11-26,"Fresno, CA",23420,16.88628
2020-11-26,"Riverside-San Bernardino-Ontario, CA",40140,15.31193
2020-11-26,"Scranton--Wilkes-Barre, PA",42540,12.75436
2020-11-26,"Grand Rapids-Kentwood, MI",24340,4.040298
2020-11-26,"Birmingham-Hoover, AL",13820,-2.726157
2020-11-26,"Detroit-Warren-Dearborn, MI",19820,5.442148
2020-11-26,"McAllen-Edinburg-Mission, TX",32580,6.403117
2020-11-26,"Harrisburg-Carlisle, PA",25420,-5.610686
2020-11-26,"Dayton-Kettering, OH",19430,7.310509
2020-11-26,"Pittsburgh, PA",38300,-8.977798
2020-11-26,"Fayetteville-Springdale-Rogers, AR",22220,-14.87677
2020-11-26,"El Paso, TX",21340,0.6541365
2020-11-26,"Cleveland-Elyria, OH",17460,-5.482944
2020-11-26,"Atlanta-Sandy Springs-Alpharetta, GA",12060,-1.798671
2020-11-26,"Memphis, TN-MS-AR",32820,5.936384
2020-11-26,"Durham-Chapel Hill, NC",20500,-11.34208
2020-11-26,"Milwaukee-Waukesha, WI",33340,-12.43816
2020-11-26,"Columbia, SC",17900,3.105034
2020-11-26,"New Orleans-Metairie, LA",35380,-9.825957
2020-11-26,"San Diego-Chula Vista-Carlsbad, CA",41740,-0.6366135
2020-11-26,"Houston-The Woodlands-Sugar Land, TX",26420,-12.56779
2020-11-26,"Lansing-East Lansing, MI",29620,-5.808271
2020-11-26,"Oklahoma City, OK",36420,1.294597
2020-11-26,"Richmond, VA",40060,-6.031024
2020-11-26,"Portland-Vancouver-Hillsboro, OR-WA",38900,-11.97342
2020-11-26,"San Antonio-New Braunfels, TX",41700,-3.110227
2020-11-26,"San Jose-Sunnyvale-Santa Clara, CA",41940,-21.84863
2020-11-26,"Augusta-Richmond County, GA-SC",12260,0.9967509
2020-11-26,"Provo-Orem, UT",39340,1.588791
2020-11-26,"Wichita, KS",48620,0.4208784
2020-11-26,"Charleston-North Charleston, SC",16700,1.80987
2020-11-26,"Syracuse, NY",45060,-8.094897
2020-11-26,"Greenville-Anderson, SC",24860,2.315817
2020-11-26,"Lexington-Fayette, KY",30460,3.611652
2020-11-26,"Colorado Springs, CO",17820,-10.55363
2020-11-26,"Pensacola-Ferry Pass-Brent, FL",37860,3.316126
2020-11-26,"Phoenix-Mesa-Chandler, AZ",38060,-3.921379
2020-11-26,"Salt Lake City, UT",41620,-3.75562
2020-11-26,"Omaha-Council Bluffs, NE-IA",36540,-1.915754
2020-11-26,"Spokane-Spokane Valley, WA",44060,11.70887
2020-11-26,"San Francisco-Oakland-Berkeley, CA",41860,-24.86167
2020-11-26,"Providence-Warwick, RI-MA",39300,4.873242
2020-11-26,"Virginia Beach-Norfolk-Newport News, VA-NC",47260,-1.135063
2020-11-26,"Oxnard-Thousand Oaks-Ventura, CA",37100,-10.86899
2020-11-26,"Chattanooga, TN-GA",16860,9.068458
2020-11-27,"New York-Newark-Jersey City, NY-NJ-PA",35620,-15.36528
2020-11-27,"Denver-Aurora-Lakewood, CO",19740,-17.43741
2020-11-27,"Seattle-Tacoma-Bellevue, WA",42660,-23.31672
2020-11-27,"Cincinnati, OH-KY-IN",17140,-3.873751
2020-11-27,"San Diego-Chula Vista-Carlsbad, CA",41740,-0.5203681
2020-11-27,"Palm Bay-Melbourne-Titusville, FL",37340,-8.701302
2020-11-27,"Madison, WI",31540,-12.96031
2020-11-27,"San Antonio-New Braunfels, TX",41700,-3.099477
2020-11-27,"Kansas City, MO-KS",28140,-1.8099
2020-11-27,"Chicago-Naperville-Elgin, IL-IN-WI",16980,-13.29076
2020-11-27,"Augusta-Richmond County, GA-SC",12260,1.007015
2020-11-27,"Greensboro-High Point, NC",24660,-5.577185
2020-11-27,"Spokane-Spokane Valley, WA",44060,11.72128
2020-11-27,"Columbia, SC",17900,3.253247
2020-11-27,"Urban Honolulu, HI",46520,-24.9409
2020-11-27,"Los Angeles-Long Beach-Anaheim, CA",31080,-14.95904
2020-11-27,"Louisville/Jefferson County, KY-IN",31140,1.276983
2020-11-27,"Akron, OH",10420,-0.4837252
2020-11-27,"Stockton, CA",44700,18.14853
2020-11-27,"Las Vegas-Henderson-Paradise, NV",29820,-9.532645
2020-11-27,"Portland-South Portland, ME",38860,-0.4388589
2020-11-27,"Bridgeport-Stamford-Norwalk, CT",14860,-6.287341
2020-11-27,"Little Rock-North Little Rock-Conway, AR",30780,1.642324
2020-11-27,"New Haven-Milford, CT",35300,12.15055
2020-11-27,"Phoenix-Mesa-Chandler, AZ",38060,-3.986935
2020-11-27,"Chattanooga, TN-GA",16860,9.051556
2020-11-27,"Poughkeepsie-Newburgh-Middletown, NY",39100,3.254238
2020-11-27,"Austin-Round Rock-Georgetown, TX",12420,-9.120531
2020-11-27,"Riverside-San Bernardino-Ontario, CA",40140,15.31874
2020-11-27,"Hartford-East Hartford-Middletown, CT",25540,-7.849182
2020-11-27,"New Orleans-Metairie, LA",35380,-9.861719
2020-11-27,"Wichita, KS",48620,0.534359
2020-11-27,"Provo-Orem, UT",39340,1.578365
2020-11-27,"Lansing-East Lansing, MI",29620,-5.578132
2020-11-27,"Houston-The Woodlands-Sugar Land, TX",26420,-12.30316
2020-11-27,"Knoxville, TN",28940,1.152485
2020-11-27,"North Port-Sarasota-Bradenton, FL",35840,0.5807323
2020-11-27,"Lancaster, PA",29540,1.162027
2020-11-27,"Pittsburgh, PA",38300,-8.608072
2020-11-27,"Youngstown-Warren-Boardman, OH-PA",49660,8.546356
2020-11-27,"Ogden-Clearfield, UT",36260,14.6343
2020-11-27,"Syracuse, NY",45060,-7.995791
2020-11-27,"Salt Lake City, UT",41620,-3.808124
2020-11-27,"Grand Rapids-Kentwood, MI",24340,4.039
2020-11-27,"Winston-Salem, NC",49180,-5.076705
2020-11-27,"Worcester, MA-CT",49340,11.82906
2020-11-27,"Milwaukee-Waukesha, WI",33340,-12.56833
2020-11-27,"Sacramento-Roseville-Folsom, CA",40900,5.160753
2020-11-27,"Jackson, MS",27140,9.501576
2020-11-27,"Columbus, OH",18140,-2.645552
2020-11-27,"Deltona-Daytona Beach-Ormond Beach, FL",19660,2.319425
2020-11-27,"Minneapolis-St. Paul-Bloomington, MN-WI",33460,-11.56893
2020-11-27,"Tampa-St. Petersburg-Clearwater, FL",45300,-1.759445
2020-11-27,"Allentown-Bethlehem-Easton, PA-NJ",10900,7.486518
2020-11-27,"Birmingham-Hoover, AL",13820,-2.874919
2020-11-27,"Dallas-Fort Worth-Arlington, TX",19100,-2.290285
2020-11-27,"Charlotte-Concord-Gastonia, NC-SC",16740,-7.96188
2020-11-27,"Pensacola-Ferry Pass-Brent, FL",37860,3.361346
2020-11-27,"Memphis, TN-MS-AR",32820,5.841562
2020-11-27,"Tulsa, OK",46140,2.854361
2020-11-27,"McAllen-Edinburg-Mission, TX",32580,6.676871
2020-11-27,"Virginia Beach-Norfolk-Newport News, VA-NC",47260,-0.8369611
2020-11-27,"Colorado Springs, CO",17820,-10.48097
2020-11-27,"Albuquerque, NM",10740,0.8481972
2020-11-27,"Durham-Chapel Hill, NC",20500,-11.20284
2020-11-27,"El Paso, TX",21340,0.560268
2020-11-27,"Rochester, NY",40380,-5.218236
2020-11-27,"Indianapolis-Carmel-Anderson, IN",26900,-1.436939
2020-11-27,"Orlando-Kissimmee-Sanford, FL",36740,-13.38583
2020-11-27,"Springfield, MA",44140,-2.842981
2020-11-27,"Portland-Vancouver-Hillsboro, OR-WA",38900,-11.98078
2020-11-27,"Baltimore-Columbia-Towson, MD",12580,-4.584445
2020-11-27,"Oxnard-Thousand Oaks-Ventura, CA",37100,-10.82322
2020-11-27,"Boise City, ID",14260,14.34532
2020-11-27,"Jacksonville, FL",27260,-2.333116
2020-11-27,"Des Moines-West Des Moines, IA",19780,1.113004
2020-11-27,"Boston-Cambridge-Newton, MA-NH",14460,-14.36999
2020-11-27,"St. Louis, MO-IL",41180,-7.594698
2020-11-27,"Nashville-Davidson--Murfreesboro--Franklin, TN",34980,-7.626937
2020-11-27,"Oklahoma City, OK",36420,1.311606
2020-11-27,"Cape Coral-Fort Myers, FL",15980,-6.414005
2020-11-27,"Dayton-Kettering, OH",19430,7.259902
2020-11-27,"Bakersfield, CA",12540,6.867058
2020-11-27,"San Francisco-Oakland-Berkeley, CA",41860,-25.05474
2020-11-27,"Omaha-Council Bluffs, NE-IA",36540,-1.671252
2020-11-27,"Toledo, OH",45780,6.652916
2020-11-27,"Fayetteville, NC",22180,9.031704
2020-11-27,"Lexington-Fayette, KY",30460,4.00521
2020-11-27,"Richmond, VA",40060,-6.099706
2020-11-27,"Harrisburg-Carlisle, PA",25420,-5.532235
2020-11-27,"Detroit-Warren-Dearborn, MI",19820,5.42658
2020-11-27,"Atlanta-Sandy Springs-Alpharetta, GA",12060,-1.57666
2020-11-27,"Baton Rouge, LA",12940,-2.489702
2020-11-27,"Fayetteville-Springdale-Rogers, AR",22220,-14.80776
2020-11-27,"Greenville-Anderson, SC",24860,2.38609
2020-11-27,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47900,-15.06119
2020-11-27,"Lakeland-Winter Haven, FL",29460,4.765124
2020-11-27,"Raleigh-Cary, NC",39580,-9.653081
2020-11-27,"Fresno, CA",23420,16.84474
2020-11-27,"Buffalo-Cheektowaga, NY",15380,0.2520724
2020-11-27,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",37980,-4.32958
2020-11-27,"Scranton--Wilkes-Barre, PA",42540,12.70689
2020-11-27,"Providence-Warwick, RI-MA",39300,4.94357
2020-11-27,"Charleston-North Charleston, SC",16700,2.084828
2020-11-27,"Miami-Fort Lauderdale-Pompano Beach, FL",33100,-9.766657
2020-11-27,"Cleveland-Elyria, OH",17460,-5.56366
2020-11-27,"Albany-Schenectady-Troy, NY",10580,-0.4226134
2020-11-27,"Tucson, AZ",46060,2.930601
2020-11-27,"San Jose-Sunnyvale-Santa Clara, CA",41940,-21.7559
2020-11-27,"Modesto, CA",33700,17.58337
2020-11-28,"Los Angeles-Long Beach-Anaheim, CA",31080,-14.93171
2020-11-28,"Cincinnati, OH-KY-IN",17140,-3.705204
2020-11-28,"Minneapolis-St. Paul-Bloomington, MN-WI",33460,-11.59111
2020-11-28,"Charlotte-Concord-Gastonia, NC-SC",16740,-7.996446
2020-11-28,"Indianapolis-Carmel-Anderson, IN",26900,-1.423513
2020-11-28,"Youngstown-Warren-Boardman, OH-PA",49660,8.530688
2020-11-28,"Tampa-St. Petersburg-Clearwater, FL",45300,-1.651639
2020-11-28,"Oxnard-Thousand Oaks-Ventura, CA",37100,-10.54864
2020-11-28,"Baltimore-Columbia-Towson, MD",12580,-4.522183
2020-11-28,"Springfield, MA",44140,-3.111435
2020-11-28,"Raleigh-Cary, NC",39580,-9.531847
2020-11-28,"Grand Rapids-Kentwood, MI",24340,4.037984
2020-11-28,"Wichita, KS",48620,0.608597
2020-11-28,"Omaha-Council Bluffs, NE-IA",36540,-1.445653
2020-11-28,"Jacksonville, FL",27260,-2.332865
2020-11-28,"Greenville-Anderson, SC",24860,3.330802
2020-11-28,"New York-Newark-Jersey City, NY-NJ-PA",35620,-15.31634
2020-11-28,"Riverside-San Bernardino-Ontario, CA",40140,15.32252
2020-11-28,"Kansas City, MO-KS",28140,-1.801319
2020-11-28,"Tucson, AZ",46060,2.840243
2020-11-28,"Fresno, CA",23420,16.92101
2020-11-28,"Orlando-Kissimmee-Sanford, FL",36740,-13.35471
2020-11-28,"Buffalo-Cheektowaga, NY",15380,0.2874266
2020-11-28,"Columbus, OH",18140,-2.645274
2020-11-28,"Lancaster, PA",29540,0.9375385
2020-11-28,"Des Moines-West Des Moines, IA",19780,1.335478
2020-11-28,"Providence-Warwick, RI-MA",39300,4.924059
2020-11-28,"Albany-Schenectady-Troy, NY",10580,-0.3665831
2020-11-28,"Seattle-Tacoma-Bellevue, WA",42660,-23.26264
2020-11-28,"Chicago-Naperville-Elgin, IL-IN-WI",16980,-13.20434
2020-11-28,"Columbia, SC",17900,4.439574
2020-11-28,"Nashville-Davidson--Murfreesboro--Franklin, TN",34980,-7.588611
2020-11-28,"New Haven-Milford, CT",35300,11.98063
2020-11-28,"Knoxville, TN",28940,1.018079
2020-11-28,"Fayetteville, NC",22180,8.897953
2020-11-28,"Provo-Orem, UT",39340,1.489653
2020-11-28,"Chattanooga, TN-GA",16860,8.937454
2020-11-28,"Cape Coral-Fort Myers, FL",15980,-6.416421
2020-11-28,"Salt Lake City, UT",41620,-4.0130420000000004
2020-11-28,"El Paso, TX",21340,0.6493957
2020-11-28,"Pittsburgh, PA",38300,-8.501528
2020-11-28,"San Jose-Sunnyvale-Santa Clara, CA",41940,-21.68213
2020-11-28,"Hartford-East Hartford-Middletown, CT",25540,-7.996252
2020-11-28,"Richmond, VA",40060,-6.0979
2020-11-28,"Poughkeepsie-Newburgh-Middletown, NY",39100,2.979867
2020-11-28,"Deltona-Daytona Beach-Ormond Beach, FL",19660,2.348016
2020-11-28,"Detroit-Warren-Dearborn, MI",19820,5.319535
2020-11-28,"Palm Bay-Melbourne-Titusville, FL",37340,-8.303627
2020-11-28,"Charleston-North Charleston, SC",16700,2.270374
2020-11-28,"Austin-Round Rock-Georgetown, TX",12420,-9.126416
2020-11-28,"San Diego-Chula Vista-Carlsbad, CA",41740,-0.434572
2020-11-28,"Bakersfield, CA",12540,7.018295
2020-11-28,"Lansing-East Lansing, MI",29620,-5.393026
2020-11-28,"Birmingham-Hoover, AL",13820,-3.071663
2020-11-28,"Lexington-Fayette, KY",30460,4.328486
2020-11-28,"Louisville/Jefferson County, KY-IN",31140,1.328681
2020-11-28,"Syracuse, NY",45060,-7.971494
2020-11-28,"Miami-Fort Lauderdale-Pompano Beach, FL",33100,-9.563055
2020-11-28,"Dallas-Fort Worth-Arlington, TX",19100,-2.220522
2020-11-28,"Dayton-Kettering, OH",19430,7.189416
2020-11-28,"San Antonio-New Braunfels, TX",41700,-3.129707
2020-11-28,"North Port-Sarasota-Bradenton, FL",35840,0.7565142
2020-11-28,"Denver-Aurora-Lakewood, CO",19740,-17.47953
2020-11-28,"Albuquerque, NM",10740,0.903978
2020-11-28,"Spokane-Spokane Valley, WA",44060,11.60825
2020-11-28,"Scranton--Wilkes-Barre, PA",42540,12.52622
2020-11-28,"New Orleans-Metairie, LA",35380,-9.836546
2020-11-28,"Memphis, TN-MS-AR",32820,5.809793
2020-11-28,"Urban Honolulu, HI",46520,-24.86835
2020-11-28,"Portland-Vancouver-Hillsboro, OR-WA",38900,-11.98714
2020-11-28,"Virginia Beach-Norfolk-Newport News, VA-NC",47260,-0.6191611
2020-11-28,"Modesto, CA",33700,17.47721
2020-11-28,"Rochester, NY",40380,-5.085919
2020-11-28,"Boston-Cambridge-Newton, MA-NH",14460,-14.35589
2020-11-28,"Fayetteville-Springdale-Rogers, AR",22220,-14.79169
2020-11-28,"Ogden-Clearfield, UT",36260,14.47155
2020-11-28,"Colorado Springs, CO",17820,-10.34332
2020-11-28,"Las Vegas-Henderson-Paradise, NV",29820,-9.531798
2020-11-28,"Tulsa, OK",46140,2.973015
2020-11-28,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",37980,-4.201937
2020-11-28,"Sacramento-Roseville-Folsom, CA",40900,5.195128
2020-11-28,"Allentown-Bethlehem-Easton, PA-NJ",10900,7.61109
2020-11-28,"Phoenix-Mesa-Chandler, AZ",38060,-4.04907
2020-11-28,"Oklahoma City, OK",36420,1.323385
2020-11-28,"Little Rock-North Little Rock-Conway, AR",30780,1.768728
2020-11-28,"McAllen-Edinburg-Mission, TX",32580,7.052664
2020-11-28,"Boise City, ID",14260,14.5303
2020-11-28,"Winston-Salem, NC",49180,-4.837983
2020-11-28,"Jackson, MS",27140,9.577528
2020-11-28,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47900,-14.89884
2020-11-28,"Toledo, OH",45780,6.848558
2020-11-28,"Augusta-Richmond County, GA-SC",12260,1.049875
2020-11-28,"Atlanta-Sandy Springs-Alpharetta, GA",12060,-1.398036
2020-11-28,"Cleveland-Elyria, OH",17460,-5.694192
2020-11-28,"Lakeland-Winter Haven, FL",29460,4.943335
2020-11-28,"San Francisco-Oakland-Berkeley, CA",41860,-25.03009
2020-11-28,"Greensboro-High Point, NC",24660,-5.26688
2020-11-28,"Pensacola-Ferry Pass-Brent, FL",37860,3.527127
2020-11-28,"Bridgeport-Stamford-Norwalk, CT",14860,-6.367564
2020-11-28,"Madison, WI",31540,-12.78171
2020-11-28,"Milwaukee-Waukesha, WI",33340,-12.58894
2020-11-28,"Houston-The Woodlands-Sugar Land, TX",26420,-12.10065
2020-11-28,"Worcester, MA-CT",49340,11.60697
2020-11-28,"Baton Rouge, LA",12940,-2.327909
2020-11-28,"St. Louis, MO-IL",41180,-7.514719
2020-11-28,"Stockton, CA",44700,18.48129
2020-11-28,"Portland-South Portland, ME",38860,-0.3402687
2020-11-28,"Durham-Chapel Hill, NC",20500,-11.10321
2020-11-28,"Harrisburg-Carlisle, PA",25420,-5.51921
2020-11-28,"Akron, OH",10420,-0.5170459
2020-11-29,"Spokane-Spokane Valley, WA",44060,11.44063
2020-11-29,"Chicago-Naperville-Elgin, IL-IN-WI",16980,-13.21536
2020-11-29,"Memphis, TN-MS-AR",32820,5.59956
2020-11-29,"Syracuse, NY",45060,-8.07952
2020-11-29,"St. Louis, MO-IL",41180,-7.469492
2020-11-29,"Sacramento-Roseville-Folsom, CA",40900,5.108905
2020-11-29,"San Diego-Chula Vista-Carlsbad, CA",41740,-0.4262599
2020-11-29,"Lakeland-Winter Haven, FL",29460,4.993677
2020-11-29,"Durham-Chapel Hill, NC",20500,-11.06609
2020-11-29,"Stockton, CA",44700,18.72079
2020-11-29,"Miami-Fort Lauderdale-Pompano Beach, FL",33100,-9.569168
2020-11-29,"Akron, OH",10420,-0.687419
2020-11-29,"Rochester, NY",40380,-5.121211
2020-11-29,"Des Moines-West Des Moines, IA",19780,1.366132
2020-11-29,"Milwaukee-Waukesha, WI",33340,-12.67997
2020-11-29,"Youngstown-Warren-Boardman, OH-PA",49660,8.412737
2020-11-29,"Harrisburg-Carlisle, PA",25420,-5.641876
2020-11-29,"Lexington-Fayette, KY",30460,4.55005
2020-11-29,"Boise City, ID",14260,14.64715
2020-11-29,"Las Vegas-Henderson-Paradise, NV",29820,-9.630394
2020-11-29,"Fresno, CA",23420,16.85562
2020-11-29,"Columbia, SC",17900,3.435503
2020-11-29,"Tucson, AZ",46060,2.754409
2020-11-29,"El Paso, TX",21340,0.6084061
2020-11-29,"Oxnard-Thousand Oaks-Ventura, CA",37100,-10.58994
2020-11-29,"Poughkeepsie-Newburgh-Middletown, NY",39100,2.532378
2020-11-29,"Madison, WI",31540,-12.69155
2020-11-29,"Scranton--Wilkes-Barre, PA",42540,12.29024
2020-11-29,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47900,-14.84061
2020-11-29,"Columbus, OH",18140,-2.699891
2020-11-29,"San Jose-Sunnyvale-Santa Clara, CA",41940,-21.5969
2020-11-29,"Atlanta-Sandy Springs-Alpharetta, GA",12060,-1.367981
2020-11-29,"Toledo, OH",45780,6.903395
2020-11-29,"Orlando-Kissimmee-Sanford, FL",36740,-13.41675
2020-11-29,"Phoenix-Mesa-Chandler, AZ",38060,-4.158693
2020-11-29,"Austin-Round Rock-Georgetown, TX",12420,-9.201832
2020-11-29,"Albuquerque, NM",10740,0.8736867
2020-11-29,"Worcester, MA-CT",49340,11.27801
2020-11-29,"Baton Rouge, LA",12940,-2.347242
2020-11-29,"Little Rock-North Little Rock-Conway, AR",30780,1.80403
2020-11-29,"Tulsa, OK",46140,2.861631
2020-11-29,"Urban Honolulu, HI",46520,-25.00528
2020-11-29,"Augusta-Richmond County, GA-SC",12260,1.061932
2020-11-29,"Charleston-North Charleston, SC",16700,2.367443
2020-11-29,"Buffalo-Cheektowaga, NY",15380,0.1736273
2020-11-29,"North Port-Sarasota-Bradenton, FL",35840,0.6218743
2020-11-29,"Albany-Schenectady-Troy, NY",10580,-0.3800709
2020-11-29,"Grand Rapids-Kentwood, MI",24340,3.882467
2020-11-29,"San Francisco-Oakland-Berkeley, CA",41860,-25.07881
2020-11-29,"Chattanooga, TN-GA",16860,8.72351
2020-11-29,"Ogden-Clearfield, UT",36260,14.24115
2020-11-29,"Fayetteville-Springdale-Rogers, AR",22220,-14.80823
2020-11-29,"Nashville-Davidson--Murfreesboro--Franklin, TN",34980,-7.490677
2020-11-29,"Pensacola-Ferry Pass-Brent, FL",37860,3.505345
2020-11-29,"New York-Newark-Jersey City, NY-NJ-PA",35620,-15.33526
2020-11-29,"Salt Lake City, UT",41620,-4.216727
2020-11-29,"Birmingham-Hoover, AL",13820,-3.374691
2020-11-29,"Richmond, VA",40060,-6.136905
2020-11-29,"Portland-Vancouver-Hillsboro, OR-WA",38900,-12.03912
2020-11-29,"Colorado Springs, CO",17820,-10.24057
2020-11-29,"San Antonio-New Braunfels, TX",41700,-3.237217
2020-11-29,"Charlotte-Concord-Gastonia, NC-SC",16740,-8.080539
2020-11-29,"Houston-The Woodlands-Sugar Land, TX",26420,-12.0326
2020-11-29,"Cleveland-Elyria, OH",17460,-5.962101
2020-11-29,"Jacksonville, FL",27260,-2.403534
2020-11-29,"Tampa-St. Petersburg-Clearwater, FL",45300,-1.698228
2020-11-29,"Modesto, CA",33700,17.2214
2020-11-29,"Riverside-San Bernardino-Ontario, CA",40140,15.17111
2020-11-29,"Allentown-Bethlehem-Easton, PA-NJ",10900,7.681465
2020-11-29,"Hartford-East Hartford-Middletown, CT",25540,-8.227864
2020-11-29,"Portland-South Portland, ME",38860,-0.2800781
2020-11-29,"Jackson, MS",27140,9.506721
2020-11-29,"Greenville-Anderson, SC",24860,2.651584
2020-11-29,"Lancaster, PA",29540,0.7092115
2020-11-29,"Denver-Aurora-Lakewood, CO",19740,-17.60596
2020-11-29,"Lansing-East Lansing, MI",29620,-5.360683
2020-11-29,"Cape Coral-Fort Myers, FL",15980,-6.619441
2020-11-29,"Raleigh-Cary, NC",39580,-9.509434
2020-11-29,"Minneapolis-St. Paul-Bloomington, MN-WI",33460,-11.68238
2020-11-29,"Pittsburgh, PA",38300,-8.323237
2020-11-29,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",37980,-4.265186
2020-11-29,"Seattle-Tacoma-Bellevue, WA",42660,-23.23857
2020-11-29,"Baltimore-Columbia-Towson, MD",12580,-4.529571
2020-11-29,"Providence-Warwick, RI-MA",39300,4.763274
2020-11-29,"Omaha-Council Bluffs, NE-IA",36540,-1.353846
2020-11-29,"Oklahoma City, OK",36420,1.338499
2020-11-29,"Greensboro-High Point, NC",24660,-5.040927
2020-11-29,"Indianapolis-Carmel-Anderson, IN",26900,-1.473302
2020-11-29,"Virginia Beach-Norfolk-Newport News, VA-NC",47260,-0.5286866
2020-11-29,"Palm Bay-Melbourne-Titusville, FL",37340,-7.994805
2020-11-29,"Louisville/Jefferson County, KY-IN",31140,1.264574
2020-11-29,"Kansas City, MO-KS",28140,-1.911517
2020-11-29,"Boston-Cambridge-Newton, MA-NH",14460,-14.4273
2020-11-29,"Springfield, MA",44140,-3.517782
2020-11-29,"Winston-Salem, NC",49180,-4.657941
2020-11-29,"Knoxville, TN",28940,0.9104228
2020-11-29,"Wichita, KS",48620,0.5837334
2020-11-29,"Dallas-Fort Worth-Arlington, TX",19100,-2.276333
2020-11-29,"Bakersfield, CA",12540,7.121896
2020-11-29,"McAllen-Edinburg-Mission, TX",32580,7.293591
2020-11-29,"Cincinnati, OH-KY-IN",17140,-3.576355
2020-11-29,"Detroit-Warren-Dearborn, MI",19820,5.114433
2020-11-29,"New Haven-Milford, CT",35300,11.72854
