date,state,pct_chng_feb_1
2021-11-17,wi,54.28
2021-11-18,wi,54.58
2021-11-19,wi,54.96
2021-11-20,wi,55.33
2021-11-21,wi,55.87
2021-11-22,wi,56.44
2021-11-23,wi,56.81
2021-11-24,wi,57.21
2021-11-25,wi,57.45
2021-11-26,wi,57.5
2021-11-27,wi,57.66
2021-11-28,wi,57.59
2021-11-29,wi,57.44
2021-11-30,wi,57.42
2021-12-01,wi,57.17
2021-12-02,wi,57.15
2021-12-03,wi,57.26
2021-12-04,wi,57.64
2021-12-05,wi,58.09
2021-12-06,wi,58.57
2021-12-07,wi,59.04
2021-12-08,wi,59.81
2021-12-09,wi,60.54
2021-12-10,wi,61.14
2021-12-11,wi,61.31
2021-12-12,wi,61.82
2021-12-13,wi,62.32
2021-12-14,wi,62.89
2021-12-15,wi,63.17
2021-12-16,wi,63.26
2021-12-17,wi,63.58
2021-12-18,wi,63.94
2021-12-19,wi,63.98
2021-12-20,wi,63.98
2021-12-21,wi,63.86
2021-12-22,wi,63.85
2021-12-23,wi,63.99
2021-12-24,wi,63.99
2021-12-25,wi,64.08
2021-12-26,wi,64.11
2021-12-27,wi,64.27
2021-12-28,wi,64.41
2021-12-29,wi,64.54
2021-12-30,wi,64.59
2021-12-31,wi,64.51
2022-01-01,wi,64.6
2022-01-02,wi,64.19
2022-01-03,wi,63.52
2022-01-04,wi,63.04
2022-01-05,wi,62.54
2022-01-06,wi,61.86
2022-01-07,wi,61.29
2022-01-08,wi,60.39
2022-01-09,wi,60.05
2022-01-10,wi,59.77
2022-01-11,wi,59.32
2022-01-12,wi,58.95
2022-01-13,wi,58.73
2022-01-14,wi,58.08
2022-01-15,wi,58.03
2022-01-16,wi,57.95
2022-01-17,wi,57.77
2022-01-18,wi,57.73
2022-01-19,wi,57.84
2022-01-20,wi,57.97
2022-01-21,wi,58.48
2022-01-22,wi,58.45
2022-01-23,wi,58.41
2022-01-24,wi,58.53
2022-01-25,wi,58.48
2022-01-26,wi,58.38
2022-01-27,wi,58.22
2022-01-28,wi,57.96
2022-01-29,wi,58.09
2022-01-30,wi,58.3
2022-01-31,wi,58.42
2022-02-01,wi,58.67
2022-02-02,wi,58.82
2022-02-03,wi,59.09
2022-02-04,wi,59.54
2022-02-05,wi,59.67
2022-02-06,wi,59.71
2022-02-07,wi,59.82
2022-02-08,wi,59.93
2022-02-09,wi,60.13
2022-02-10,wi,60.38
2022-02-11,wi,60.46
2022-02-12,wi,60.61
2022-02-13,wi,60.52
2022-02-14,wi,60.37
2022-02-15,wi,60.21
2022-02-16,wi,60.1
2022-02-17,wi,60
2022-02-18,wi,60.01
2022-02-19,wi,59.86
2022-02-20,wi,60.17
2022-02-21,wi,60.42
2022-02-22,wi,60.46
2022-02-23,wi,60.6
2022-02-24,wi,60.7
2022-02-25,wi,60.63
2022-02-26,wi,60.9
2022-02-27,wi,60.8
2022-02-28,wi,60.7
2022-03-01,wi,60.82
2022-03-02,wi,60.63
2022-03-03,wi,60.52
2022-03-04,wi,60.65
2022-03-05,wi,60.65
2022-03-06,wi,60.66
2022-03-07,wi,60.72
2022-03-08,wi,60.78
2022-03-09,wi,60.97
2022-03-10,wi,60.96
2022-03-11,wi,60.87
2022-03-12,wi,60.78
2022-03-13,wi,60.67
2022-03-14,wi,60.5
2022-03-15,wi,60.39
2022-03-16,wi,60.26
2022-03-17,wi,60.28
2022-03-18,wi,60.21
2022-03-19,wi,60.11
2022-03-20,wi,59.94
2022-03-21,wi,59.87
2022-03-22,wi,59.82
2022-03-23,wi,59.54
2022-03-24,wi,59.33
2022-03-25,wi,59.15
2022-03-26,wi,59.09
2022-03-27,wi,59.12
2022-03-28,wi,59.02
2022-03-29,wi,58.88
2022-03-30,wi,59
2022-03-31,wi,58.94
2022-04-01,wi,58.61
2022-04-02,wi,58.32
2022-04-03,wi,57.87
2022-04-04,wi,57.43
2022-04-05,wi,56.5
2022-04-06,wi,55.49
2022-04-07,wi,54.93
2022-04-08,wi,54.67
2022-04-09,wi,53.91
2022-04-10,wi,53.36
2022-04-11,wi,52.95
2022-04-12,wi,53.03
2022-04-13,wi,53.21
2022-04-14,wi,52.88
2022-04-15,wi,52.63
2022-04-16,wi,52.9
2022-04-17,wi,53
2022-04-18,wi,53.02
2022-04-19,wi,53.29
2022-04-20,wi,53.37
2022-04-21,wi,53.92
2022-04-22,wi,54.8
2022-04-23,wi,55.33
2022-04-24,wi,55.83
2022-04-25,wi,56.16
2022-04-26,wi,56.42
2022-04-27,wi,56.27
2022-04-28,wi,56.15
2022-04-29,wi,55.48
2022-04-30,wi,55.08
2022-05-01,wi,55.26
2022-05-02,wi,55.17
2022-05-03,wi,54.62
2022-05-04,wi,54.63
2022-05-05,wi,54.28
2022-05-06,wi,54.08
2022-05-07,wi,53.79
2022-05-08,wi,52.96
2022-05-09,wi,52.64
2022-05-10,wi,52.76
2022-05-11,wi,52.61
2022-05-12,wi,52.64
2022-05-13,wi,52.63
2022-05-14,wi,53.09
2022-05-15,wi,53.55
2022-05-16,wi,53.99
2022-05-17,wi,54.17
2022-05-18,wi,54.69
2022-05-19,wi,55
2022-05-20,wi,55.38
2022-05-21,wi,54.98
2022-05-22,wi,55.07
2022-05-23,wi,55.17
2022-05-24,wi,55.35
2022-05-25,wi,55.33
2022-05-26,wi,55.09
2022-05-27,wi,55.07
2022-05-28,wi,55.42
2022-05-29,wi,55.35
2022-05-30,wi,55.24
2022-05-31,wi,55.04
2022-06-01,wi,55.02
2022-06-02,wi,55.21
2022-06-03,wi,55.04
2022-06-04,wi,54.99
2022-06-05,wi,54.82
2022-06-06,wi,54.61
2022-06-07,wi,54.53
2022-06-08,wi,54.34
2022-06-09,wi,54.12
2022-06-10,wi,53.92
2022-06-11,wi,53.78
2022-06-12,wi,53.69
2022-06-13,wi,53.76
2022-06-14,wi,53.78
2022-06-15,wi,53.72
2022-06-16,wi,53.68
2022-06-17,wi,53.8
2022-06-18,wi,53.7
2022-06-19,wi,53.77
2022-06-20,wi,53.77
2022-06-21,wi,53.69
2022-06-22,wi,53.7
2022-06-23,wi,53.69
2022-06-24,wi,53.56
2022-06-25,wi,53.34
2022-06-26,wi,53.11
2022-06-27,wi,52.87
2022-06-28,wi,52.83
2022-06-29,wi,53.01
2022-06-30,wi,52.99
2022-07-01,wi,53.01
2022-07-02,wi,53.46
2022-07-03,wi,53.77
2022-07-04,wi,54.06
2022-07-05,wi,54.14
2022-07-06,wi,54
2022-07-07,wi,54.02
2022-07-08,wi,54.15
2022-07-09,wi,53.99
2022-07-10,wi,53.87
2022-07-11,wi,53.67
2022-07-12,wi,53.7
2022-07-13,wi,53.69
2022-07-14,wi,53.74
2022-07-15,wi,53.66
2022-07-16,wi,53.74
2022-07-17,wi,53.79
2022-07-18,wi,54
2022-07-19,wi,54.15
2022-07-20,wi,54.23
2022-07-21,wi,54.25
2022-07-22,wi,54.4
2022-07-23,wi,54.3
2022-07-24,wi,54.29
2022-07-25,wi,54.21
2022-07-26,wi,54.05
2022-07-27,wi,54.01
2022-07-28,wi,53.99
2022-07-29,wi,53.75
2022-07-30,wi,53.76
2022-07-31,wi,53.57
2022-08-01,wi,53.46
2022-08-02,wi,53.33
2022-08-03,wi,53.22
2022-08-04,wi,53.06
2022-08-05,wi,53.06
2022-08-06,wi,52.97
2022-08-07,wi,52.99
2022-08-08,wi,52.95
2022-08-09,wi,52.95
2022-08-10,wi,52.91
2022-08-11,wi,52.96
2022-08-12,wi,53.07
2022-08-13,wi,53.03
2022-08-14,wi,53.13
2022-08-15,wi,53.24
2022-08-16,wi,53.34
2022-08-17,wi,53.45
2022-08-18,wi,53.22
2022-08-19,wi,52.84
2022-08-20,wi,52.63
2022-08-21,wi,52.21
2022-08-22,wi,51.8
2022-08-23,wi,51.34
2022-08-24,wi,50.94
2022-08-25,wi,50.95
2022-08-26,wi,51.08
2022-08-27,wi,51.29
2022-08-28,wi,51.41
2022-08-29,wi,51.52
2022-08-30,wi,51.77
2022-08-31,wi,52
2022-09-01,wi,52.11
2022-09-02,wi,52.15
2022-09-03,wi,52.17
2022-09-04,wi,52.39
2022-09-05,wi,52.67
2022-09-06,wi,52.71
2022-09-07,wi,52.68
2022-09-08,wi,52.72
2022-09-09,wi,52.84
2022-09-10,wi,53.12
2022-09-11,wi,53.23
2022-09-12,wi,53.32
2022-09-13,wi,53.58
2022-09-14,wi,53.48
2022-09-15,wi,53.27
2022-09-16,wi,53.1
2022-09-17,wi,52.62
2022-09-18,wi,52.2
2022-09-19,wi,51.7
2022-09-20,wi,51.12
2022-09-21,wi,50.98
2022-09-22,wi,50.96
2022-09-23,wi,50.83
2022-09-24,wi,50.79
2022-09-25,wi,50.81
2022-09-26,wi,50.89
2022-09-27,wi,51.12
2022-09-28,wi,51.07
2022-09-29,wi,51.03
2022-09-30,wi,51.02
2022-10-01,wi,51
2022-10-02,wi,50.87
2022-10-03,wi,50.85
2022-10-04,wi,50.64
2022-10-05,wi,50.92
2022-10-06,wi,50.89
2022-10-07,wi,50.85
2022-10-08,wi,51.04
2022-10-09,wi,51.26
2022-10-10,wi,51.42
2022-10-11,wi,51.73
2022-10-12,wi,51.77
2022-10-13,wi,52.13
2022-10-14,wi,52.46
2022-10-15,wi,52.47
2022-10-16,wi,52.68
2022-10-17,wi,52.83
2022-10-18,wi,52.93
2022-10-19,wi,52.87
2022-10-20,wi,52.66
2022-10-21,wi,52.37
2022-10-22,wi,51.77
2022-10-23,wi,51.37
2022-10-24,wi,51
2022-10-25,wi,50.61
2022-10-26,wi,50.42
2022-10-27,wi,50.28
2022-10-28,wi,50.15
2022-10-29,wi,50.37
2022-10-30,wi,50.4
2022-10-31,wi,50.42
2022-11-01,wi,50.36
2022-11-02,wi,50.18
2022-11-03,wi,50.15
2022-11-04,wi,50.33
2022-11-05,wi,50.52
2022-11-06,wi,50.69
2022-11-07,wi,50.85
2022-11-08,wi,51.15
2022-11-09,wi,51.48
2022-11-10,wi,51.72
2022-11-11,wi,51.78
2022-11-12,wi,51.89
2022-11-13,wi,51.96
2022-11-14,wi,51.99
2022-11-15,wi,51.95
2022-11-16,wi,51.94
2022-11-17,wi,51.88
2022-11-18,wi,51.83
2022-11-19,wi,51.68
2022-11-20,wi,51.61
2022-11-21,wi,51.42
2022-11-22,wi,51.52
2022-11-23,wi,51.61
2022-11-24,wi,51.73
2022-11-25,wi,51.85
2020-02-01,wv,0
2020-02-02,wv,0.05
2020-02-03,wv,0.09
2020-02-04,wv,0.28
2020-02-05,wv,0.33
2020-02-06,wv,0.5
2020-02-07,wv,0.51
2020-02-08,wv,0.56
2020-02-09,wv,0.64
2020-02-10,wv,0.85
2020-02-11,wv,1
2020-02-12,wv,1.27
2020-02-13,wv,1.49
2020-02-14,wv,1.69
2020-02-15,wv,1.29
2020-02-16,wv,1.1
2020-02-17,wv,0.89
2020-02-18,wv,0.79
2020-02-19,wv,0.31
2020-02-20,wv,-0.27
2020-02-21,wv,-0.87
2020-02-22,wv,-0.81
2020-02-23,wv,-0.94
2020-02-24,wv,-1.18
2020-02-25,wv,-1.5
2020-02-26,wv,-1.59
2020-02-27,wv,-1.62
2020-02-28,wv,-1.74
2020-02-29,wv,-1.94
2020-03-01,wv,-2.3
2020-03-02,wv,-2.71
2020-03-03,wv,-3.24
2020-03-04,wv,-3.58
2020-03-05,wv,-3.91
2020-03-06,wv,-4.14
2020-03-07,wv,-4.33
2020-03-08,wv,-4.39
2020-03-09,wv,-4.35
2020-03-10,wv,-4.14
2020-03-11,wv,-4.17
2020-03-12,wv,-4.4
2020-03-13,wv,-4.63
2020-03-14,wv,-4.82
2020-03-15,wv,-5.03
2020-03-16,wv,-5.22
2020-03-17,wv,-5.73
2020-03-18,wv,-6.28
2020-03-19,wv,-6.74
2020-03-20,wv,-7.41
2020-03-21,wv,-8.45
2020-03-22,wv,-9.34
2020-03-23,wv,-10.43
2020-03-24,wv,-11.38
2020-03-25,wv,-12.47
2020-03-26,wv,-14.31
2020-03-27,wv,-16.2
2020-03-28,wv,-17.89
2020-03-29,wv,-19.74
2020-03-30,wv,-21.45
2020-03-31,wv,-23.14
2020-04-01,wv,-24.74
2020-04-02,wv,-25.88
2020-04-03,wv,-26.8
2020-04-04,wv,-28.01
2020-04-05,wv,-29.28
2020-04-06,wv,-30.3
2020-04-07,wv,-31.53
2020-04-08,wv,-32.54
2020-04-09,wv,-33.37
2020-04-10,wv,-34.26
2020-04-11,wv,-34.79
2020-04-12,wv,-35.27
2020-04-13,wv,-35.99
2020-04-14,wv,-36.39
2020-04-15,wv,-36.8
2020-04-16,wv,-37.09
2020-04-17,wv,-37.35
2020-04-18,wv,-37.43
2020-04-19,wv,-37.46
2020-04-20,wv,-37.34
2020-04-21,wv,-37.34
2020-04-22,wv,-37.37
2020-04-23,wv,-37.33
2020-04-24,wv,-37.28
2020-04-25,wv,-37.24
2020-04-26,wv,-37.19
2020-04-27,wv,-37.21
2020-04-28,wv,-37.16
2020-04-29,wv,-36.99
2020-04-30,wv,-36.79
2020-05-01,wv,-36.57
2020-05-02,wv,-36.49
2020-05-03,wv,-36.42
2020-05-04,wv,-36.36
2020-05-05,wv,-36.23
2020-05-06,wv,-36.13
2020-05-07,wv,-36.1
2020-05-08,wv,-35.83
2020-05-09,wv,-35.44
2020-05-10,wv,-34.96
2020-05-11,wv,-34.49
2020-05-12,wv,-34.05
2020-05-13,wv,-33.91
2020-05-14,wv,-33.39
2020-05-15,wv,-32.87
2020-05-16,wv,-32.49
2020-05-17,wv,-32.3
2020-05-18,wv,-32.11
2020-05-19,wv,-31.99
2020-05-20,wv,-31.64
2020-05-21,wv,-31.49
2020-05-22,wv,-31.43
2020-05-23,wv,-31.27
2020-05-24,wv,-31.06
2020-05-25,wv,-30.89
2020-05-26,wv,-30.78
2020-05-27,wv,-30.69
2020-05-28,wv,-30.8
2020-05-29,wv,-30.81
2020-05-30,wv,-30.78
2020-05-31,wv,-30.73
2020-06-01,wv,-30.65
2020-06-02,wv,-30.43
2020-06-03,wv,-30.08
2020-06-04,wv,-29.6
2020-06-05,wv,-29.21
2020-06-06,wv,-28.83
2020-06-07,wv,-28.45
2020-06-08,wv,-28.06
2020-06-09,wv,-27.7
2020-06-10,wv,-27.53
2020-06-11,wv,-27.34
2020-06-12,wv,-27.23
2020-06-13,wv,-27
2020-06-14,wv,-26.71
2020-06-15,wv,-26.43
2020-06-16,wv,-26
2020-06-17,wv,-24.6
2020-06-18,wv,-23.24
2020-06-19,wv,-21.7
2020-06-20,wv,-20.12
2020-06-21,wv,-18.43
2020-06-22,wv,-16.73
2020-06-23,wv,-15.51
2020-06-24,wv,-15.18
2020-06-25,wv,-14.76
2020-06-26,wv,-14.5
2020-06-27,wv,-14.38
2020-06-28,wv,-14.42
2020-06-29,wv,-14.37
2020-06-30,wv,-13.87
2020-07-01,wv,-13.32
2020-07-02,wv,-12.83
2020-07-03,wv,-12.37
2020-07-04,wv,-12.03
2020-07-05,wv,-11.72
2020-07-06,wv,-11.49
2020-07-07,wv,-11.45
2020-07-08,wv,-11.3
2020-07-09,wv,-11.18
2020-07-10,wv,-10.99
2020-07-11,wv,-10.73
2020-07-12,wv,-10.52
2020-07-13,wv,-10.36
2020-07-14,wv,-10.1
2020-07-15,wv,-9.97
2020-07-16,wv,-9.86
2020-07-17,wv,-9.76
2020-07-18,wv,-9.69
2020-07-19,wv,-9.49
2020-07-20,wv,-9.21
2020-07-21,wv,-9.02
2020-07-22,wv,-8.77
2020-07-23,wv,-8.5
2020-07-24,wv,-7.96
2020-07-25,wv,-7.37
2020-07-26,wv,-6.87
2020-07-27,wv,-6.43
2020-07-28,wv,-5.96
2020-07-29,wv,-5.82
2020-07-30,wv,-5.71
2020-07-31,wv,-5.98
2020-08-01,wv,-6.31
2020-08-02,wv,-6.67
2020-08-03,wv,-6.99
2020-08-04,wv,-7.36
2020-08-05,wv,-7.59
2020-08-06,wv,-8.07
2020-08-07,wv,-8.46
2020-08-08,wv,-9.03
2020-08-09,wv,-9.58
2020-08-10,wv,-10.18
2020-08-11,wv,-10.81
2020-08-12,wv,-11.6
2020-08-13,wv,-12.02
2020-08-14,wv,-12.4
2020-08-15,wv,-12.61
2020-08-16,wv,-12.79
2020-08-17,wv,-12.97
2020-08-18,wv,-13.17
2020-08-19,wv,-12.97
2020-08-20,wv,-12.87
2020-08-21,wv,-12.82
2020-08-22,wv,-12.65
2020-08-23,wv,-12.51
2020-08-24,wv,-12.3
2020-08-25,wv,-11.93
2020-08-26,wv,-11.69
2020-08-27,wv,-11.53
2020-08-28,wv,-11.35
2020-08-29,wv,-11.1
2020-08-30,wv,-10.79
2020-08-31,wv,-10.5
2020-09-01,wv,-10.41
2020-09-02,wv,-10.25
2020-09-03,wv,-9.92
2020-09-04,wv,-9.63
2020-09-05,wv,-9.46
2020-09-06,wv,-9.28
2020-09-07,wv,-9.19
2020-09-08,wv,-9.01
2020-09-09,wv,-8.82
2020-09-10,wv,-8.65
2020-09-11,wv,-8.4
2020-09-12,wv,-8.23
2020-09-13,wv,-8.13
2020-09-14,wv,-7.9
2020-09-15,wv,-7.63
2020-09-16,wv,-7.33
2020-09-17,wv,-7.05
2020-09-18,wv,-6.88
2020-09-19,wv,-6.75
2020-09-20,wv,-6.58
2020-09-21,wv,-6.61
2020-09-22,wv,-6.46
2020-09-23,wv,-6.42
2020-09-24,wv,-6.52
2020-09-25,wv,-6.42
2020-09-26,wv,-6.3
2020-09-27,wv,-6.2
2020-09-28,wv,-5.89
2020-09-29,wv,-5.7
2020-09-30,wv,-5.5
2020-10-01,wv,-5.35
2020-10-02,wv,-5.34
2020-10-03,wv,-5.34
2020-10-04,wv,-5.36
2020-10-05,wv,-5.47
2020-10-06,wv,-5.75
2020-10-07,wv,-5.77
2020-10-08,wv,-5.7
2020-10-09,wv,-5.63
2020-10-10,wv,-5.35
2020-10-11,wv,-5.08
2020-10-12,wv,-4.77
2020-10-13,wv,-4.41
2020-10-14,wv,-4.39
2020-10-15,wv,-4.34
2020-10-16,wv,-4.25
2020-10-17,wv,-4.4
2020-10-18,wv,-4.51
2020-10-19,wv,-4.66
2020-10-20,wv,-4.64
2020-10-21,wv,-4.55
2020-10-22,wv,-4.44
2020-10-23,wv,-4.44
2020-10-24,wv,-4.27
2020-10-25,wv,-4.17
2020-10-26,wv,-4.04
2020-10-27,wv,-3.86
2020-10-28,wv,-3.71
2020-10-29,wv,-3.45
2020-10-30,wv,-3.18
2020-10-31,wv,-3.02
2020-11-01,wv,-2.85
2020-11-02,wv,-2.59
2020-11-03,wv,-2.52
2020-11-04,wv,-2.52
2020-11-05,wv,-2.69
2020-11-06,wv,-2.72
2020-11-07,wv,-2.63
2020-11-08,wv,-2.53
2020-11-09,wv,-2.48
2020-11-10,wv,-2.34
2020-11-11,wv,-2.08
2020-11-12,wv,-1.65
2020-11-13,wv,-1.29
2020-11-14,wv,-1.51
2020-11-15,wv,-1.56
2020-11-16,wv,-1.75
2020-11-17,wv,-1.84
2020-11-18,wv,-1.78
2020-11-19,wv,-1.81
2020-11-20,wv,-1.91
2020-11-21,wv,-1.51
2020-11-22,wv,-1.18
2020-11-23,wv,-0.78
2020-11-24,wv,-0.48
2020-11-25,wv,-0.5
2020-11-26,wv,-0.29
2020-11-27,wv,-0.19
2020-11-28,wv,-0.07
2020-11-29,wv,-0.02
2020-11-30,wv,0.06
2020-12-01,wv,0.11
2020-12-02,wv,0.27
2020-12-03,wv,0.46
2020-12-04,wv,0.5
2020-12-05,wv,0.46
2020-12-06,wv,0.39
2020-12-07,wv,0.37
2020-12-08,wv,0.31
2020-12-09,wv,0.25
2020-12-10,wv,0.02
2020-12-11,wv,0.17
2020-12-12,wv,0.42
2020-12-13,wv,0.75
2020-12-14,wv,1.04
2020-12-15,wv,1.01
2020-12-16,wv,1.06
2020-12-17,wv,0.63
2020-12-18,wv,-0.06
2020-12-19,wv,-0.77
2020-12-20,wv,-1.5
2020-12-21,wv,-2.24
2020-12-22,wv,-2.62
2020-12-23,wv,-3.21
2020-12-24,wv,-3.55
2020-12-25,wv,-3.77
2020-12-26,wv,-4.02
2020-12-27,wv,-4.25
2020-12-28,wv,-4.5
2020-12-29,wv,-4.66
2020-12-30,wv,-4.59
2020-12-31,wv,-4.49
2021-01-01,wv,-4.47
2021-01-02,wv,-4.66
2021-01-03,wv,-4.81
2021-01-04,wv,-4.92
2021-01-05,wv,-5.1
2021-01-06,wv,-5.05
2021-01-07,wv,-5.01
2021-01-08,wv,-4.42
2021-01-09,wv,-3.55
2021-01-10,wv,-2.65
2021-01-11,wv,-1.92
2021-01-12,wv,-1.33
2021-01-13,wv,-1.08
2021-01-14,wv,-0.67
2021-01-15,wv,-0.76
2021-01-16,wv,-0.92
2021-01-17,wv,-1.23
2021-01-18,wv,-1.45
2021-01-19,wv,-1.55
2021-01-20,wv,-1.58
2021-01-21,wv,-1.7
2021-01-22,wv,-1.77
2021-01-23,wv,-1.91
2021-01-24,wv,-1.88
2021-01-25,wv,-1.85
2021-01-26,wv,-1.9
2021-01-27,wv,-2.01
2021-01-28,wv,-1.92
2021-01-29,wv,-1.8
2021-01-30,wv,-1.64
2021-01-31,wv,-1.54
2021-02-01,wv,-1.5
2021-02-02,wv,-1.64
2021-02-03,wv,-1.81
2021-02-04,wv,-2.42
2021-02-05,wv,-2.71
2021-02-06,wv,-3.04
2021-02-07,wv,-3.4
2021-02-08,wv,-3.67
2021-02-09,wv,-3.5
2021-02-10,wv,-3.15
2021-02-11,wv,-2.34
2021-02-12,wv,-1.85
2021-02-13,wv,-1.28
2021-02-14,wv,-0.69
2021-02-15,wv,-0.07
2021-02-16,wv,0.32
2021-02-17,wv,0.62
2021-02-18,wv,0.76
2021-02-19,wv,0.83
2021-02-20,wv,0.86
2021-02-21,wv,0.99
2021-02-22,wv,1.08
2021-02-23,wv,1.24
2021-02-24,wv,1.41
2021-02-25,wv,1.6
2021-02-26,wv,1.79
2021-02-27,wv,1.96
2021-02-28,wv,2
2021-03-01,wv,1.91
2021-03-02,wv,1.72
2021-03-03,wv,1.67
2021-03-04,wv,1.64
2021-03-05,wv,1.59
2021-03-06,wv,1.56
2021-03-07,wv,1.62
2021-03-08,wv,1.88
2021-03-09,wv,2.27
2021-03-10,wv,2.56
2021-03-11,wv,2.88
2021-03-12,wv,3.38
2021-03-13,wv,4
2021-03-14,wv,4.52
2021-03-15,wv,5.02
2021-03-16,wv,5.48
2021-03-17,wv,5.87
2021-03-18,wv,6.39
2021-03-19,wv,6.9
2021-03-20,wv,7.27
2021-03-21,wv,7.77
2021-03-22,wv,8.2
2021-03-23,wv,9.14
2021-03-24,wv,9.96
2021-03-25,wv,10.29
2021-03-26,wv,10.57
2021-03-27,wv,10.96
2021-03-28,wv,11.17
2021-03-29,wv,11.47
2021-03-30,wv,11.34
2021-03-31,wv,11.66
2021-04-01,wv,12.27
2021-04-02,wv,12.87
2021-04-03,wv,13.47
2021-04-04,wv,14.17
2021-04-05,wv,14.79
2021-04-06,wv,15.21
2021-04-07,wv,15.05
2021-04-08,wv,14.91
2021-04-09,wv,14.84
2021-04-10,wv,14.63
2021-04-11,wv,14.39
2021-04-12,wv,14.17
2021-04-13,wv,14.01
2021-04-14,wv,14.2
2021-04-15,wv,14.48
2021-04-16,wv,14.68
2021-04-17,wv,15.03
2021-04-18,wv,15.5
2021-04-19,wv,16
2021-04-20,wv,16.68
2021-04-21,wv,17.27
2021-04-22,wv,17.69
2021-04-23,wv,18.24
2021-04-24,wv,18.77
2021-04-25,wv,19.12
2021-04-26,wv,19.4
2021-04-27,wv,19.58
2021-04-28,wv,19.75
2021-04-29,wv,20
2021-04-30,wv,20.05
2021-05-01,wv,19.86
2021-05-02,wv,19.62
2021-05-03,wv,19.47
2021-05-04,wv,19.21
2021-05-05,wv,19.17
2021-05-06,wv,19.22
2021-05-07,wv,19.04
2021-05-08,wv,19.77
2021-05-09,wv,20.71
2021-05-10,wv,21.56
2021-05-11,wv,22.54
2021-05-12,wv,23.43
2021-05-13,wv,24.21
2021-05-14,wv,25.18
2021-05-15,wv,25.38
2021-05-16,wv,25.33
2021-05-17,wv,25.25
2021-05-18,wv,25.02
2021-05-19,wv,24.67
2021-05-20,wv,24.26
2021-05-21,wv,23.84
2021-05-22,wv,23.34
2021-05-23,wv,23.17
2021-05-24,wv,22.85
2021-05-25,wv,22.64
2021-05-26,wv,22.49
2021-05-27,wv,22.46
2021-05-28,wv,22.52
2021-05-29,wv,22.71
2021-05-30,wv,22.89
2021-05-31,wv,23.2
2021-06-01,wv,23.37
2021-06-02,wv,23.64
2021-06-03,wv,23.99
2021-06-04,wv,24.4
2021-06-05,wv,24.81
2021-06-06,wv,24.95
2021-06-07,wv,25
2021-06-08,wv,25.2
2021-06-09,wv,25.24
2021-06-10,wv,25.02
2021-06-11,wv,24.56
2021-06-12,wv,24.15
2021-06-13,wv,23.9
2021-06-14,wv,23.82
2021-06-15,wv,23.74
2021-06-16,wv,23.73
2021-06-17,wv,23.8
2021-06-18,wv,24.1
2021-06-19,wv,24.36
2021-06-20,wv,24.53
2021-06-21,wv,24.86
2021-06-22,wv,25.07
2021-06-23,wv,25.4
2021-06-24,wv,25.75
2021-06-25,wv,26.11
2021-06-26,wv,26.62
2021-06-27,wv,27.22
2021-06-28,wv,27.81
2021-06-29,wv,28.54
2021-06-30,wv,29.12
2021-07-01,wv,29.7
2021-07-02,wv,30.26
2021-07-03,wv,30.75
2021-07-04,wv,31.19
2021-07-05,wv,31.44
2021-07-06,wv,31.59
2021-07-07,wv,31.63
2021-07-08,wv,31.71
2021-07-09,wv,31.78
2021-07-10,wv,31.68
2021-07-11,wv,31.57
2021-07-12,wv,31.42
2021-07-13,wv,31.31
2021-07-14,wv,31.39
2021-07-15,wv,31.46
2021-07-16,wv,31.4
2021-07-17,wv,31.46
2021-07-18,wv,31.52
2021-07-19,wv,31.69
2021-07-20,wv,31.85
2021-07-21,wv,31.72
2021-07-22,wv,31.46
2021-07-23,wv,31.2
2021-07-24,wv,30.82
2021-07-25,wv,30.5
2021-07-26,wv,30.01
2021-07-27,wv,29.61
2021-07-28,wv,29.34
2021-07-29,wv,29.23
2021-07-30,wv,28.94
2021-07-31,wv,28.95
2021-08-01,wv,28.68
2021-08-02,wv,28.46
2021-08-03,wv,28.07
2021-08-04,wv,28.1
2021-08-05,wv,28.05
2021-08-06,wv,28.29
2021-08-07,wv,28.15
2021-08-08,wv,28.27
2021-08-09,wv,28.41
2021-08-10,wv,28.55
2021-08-11,wv,28.18
2021-08-12,wv,27.83
2021-08-13,wv,27.64
2021-08-14,wv,27.68
2021-08-15,wv,27.66
2021-08-16,wv,27.69
2021-08-17,wv,27.81
2021-08-18,wv,28.14
2021-08-19,wv,28.64
2021-08-20,wv,28.85
2021-08-21,wv,28.82
2021-08-22,wv,28.84
2021-08-23,wv,28.94
2021-08-24,wv,29.11
2021-08-25,wv,29.33
2021-08-26,wv,29.42
2021-08-27,wv,29.64
2021-08-28,wv,29.89
2021-08-29,wv,30.28
2021-08-30,wv,30.69
2021-08-31,wv,31.1
2021-09-01,wv,31.18
2021-09-02,wv,31.48
2021-09-03,wv,31.81
2021-09-04,wv,32.15
2021-09-05,wv,32.53
2021-09-06,wv,32.81
2021-09-07,wv,32.74
2021-09-08,wv,33.02
2021-09-09,wv,33.39
2021-09-10,wv,33.43
2021-09-11,wv,33.6
2021-09-12,wv,33.47
2021-09-13,wv,33.52
2021-09-14,wv,34.18
2021-09-15,wv,34.74
2021-09-16,wv,35.06
2021-09-17,wv,35.64
2021-09-18,wv,36.26
2021-09-19,wv,36.97
2021-09-20,wv,37.45
2021-09-21,wv,37.65
2021-09-22,wv,37.86
2021-09-23,wv,37.91
2021-09-24,wv,37.89
