date,jobcountry,indeed_job_postings_index_SA,indeed_job_postings_index_NSA,variable
2021-04-05,IT,83.05,89.97,total postings
2021-04-06,IT,82.87,89.58,total postings
2021-04-07,IT,82.52,89.03,total postings
2021-04-08,IT,82.54,89.14,total postings
2021-04-09,IT,82.56,89.28,total postings
2021-04-10,IT,82.33,89.15,total postings
2021-04-11,IT,82.09,89.1,total postings
2021-04-12,IT,82.07,89.23,total postings
2021-04-13,IT,82.13,89.57,total postings
2021-04-14,IT,82.29,90.09,total postings
2021-04-15,IT,82.42,90.35,total postings
2021-04-16,IT,82.54,90.6,total postings
2021-04-17,IT,83.04,91.14,total postings
2021-04-18,IT,83.48,91.7,total postings
2021-04-19,IT,83.84,92.14,total postings
2021-04-20,IT,84.15,92.52,total postings
2021-04-21,IT,84.59,93,total postings
2021-04-22,IT,84.88,93.45,total postings
2021-04-23,IT,85.18,93.93,total postings
2021-04-24,IT,85.41,94.35,total postings
2021-04-25,IT,85.56,94.72,total postings
2021-04-26,IT,85.96,95.13,total postings
2021-04-27,IT,86.69,95.75,total postings
2021-04-28,IT,87.22,96.31,total postings
2021-04-29,IT,87.81,96.91,total postings
2021-04-30,IT,88.87,97.65,total postings
2021-05-01,IT,89.98,98.33,total postings
2021-05-02,IT,91.34,99.08,total postings
2021-05-03,IT,92.47,99.82,total postings
2021-05-04,IT,93.32,100.42,total postings
2021-05-05,IT,94.29,101.13,total postings
2021-05-06,IT,95.41,101.94,total postings
2021-05-07,IT,96.22,102.67,total postings
2021-05-08,IT,96.98,103.5,total postings
2021-05-09,IT,97.69,104.28,total postings
2021-05-10,IT,98.43,105.03,total postings
2021-05-11,IT,99.25,105.85,total postings
2021-05-12,IT,100.23,106.78,total postings
2021-05-13,IT,101.18,107.68,total postings
2021-05-14,IT,102.06,108.5,total postings
2021-05-15,IT,102.81,109.31,total postings
2021-05-16,IT,103.35,110.05,total postings
2021-05-17,IT,103.88,110.79,total postings
2021-05-18,IT,104.37,111.5,total postings
2021-05-19,IT,104.85,112.12,total postings
2021-05-20,IT,105.32,112.83,total postings
2021-05-21,IT,105.68,113.45,total postings
2021-05-22,IT,105.81,113.78,total postings
2021-05-23,IT,106.12,114.27,total postings
2021-05-24,IT,106.37,114.77,total postings
2021-05-25,IT,106.63,115.36,total postings
2021-05-26,IT,106.77,115.92,total postings
2021-05-27,IT,106.73,116.35,total postings
2021-05-28,IT,106.82,116.83,total postings
2021-05-29,IT,107.21,117.52,total postings
2021-05-30,IT,107.52,118.14,total postings
2021-05-31,IT,107.76,118.57,total postings
2021-06-01,IT,108.05,118.83,total postings
2021-06-02,IT,108.36,119.07,total postings
2021-06-03,IT,108.68,119.04,total postings
2021-06-04,IT,108.98,119.07,total postings
2021-06-05,IT,109.35,119.3,total postings
2021-06-06,IT,109.71,119.47,total postings
2021-06-07,IT,110.06,119.66,total postings
2021-06-08,IT,110.37,120.04,total postings
2021-06-09,IT,110.66,120.4,total postings
2021-06-10,IT,111.06,121.03,total postings
2021-06-11,IT,111.4,121.59,total postings
2021-06-12,IT,111.76,122.09,total postings
2021-06-13,IT,112.07,122.59,total postings
2021-06-14,IT,112.48,123.26,total postings
2021-06-15,IT,112.94,123.86,total postings
2021-06-16,IT,113.34,124.5,total postings
2021-06-17,IT,113.72,125.11,total postings
2021-06-18,IT,114.24,125.87,total postings
2021-06-19,IT,114.63,126.51,total postings
2021-06-20,IT,115.08,127.13,total postings
2021-06-21,IT,115.53,127.68,total postings
2021-06-22,IT,115.77,128.05,total postings
2021-06-23,IT,116.09,128.4,total postings
2021-06-24,IT,116.39,128.63,total postings
2021-06-25,IT,116.64,128.68,total postings
2021-06-26,IT,116.93,128.77,total postings
2021-06-27,IT,117.26,128.97,total postings
2021-06-28,IT,117.64,129.29,total postings
2021-06-29,IT,118.17,129.68,total postings
2021-06-30,IT,118.7,129.81,total postings
2021-07-01,IT,119.22,129.95,total postings
2021-07-02,IT,119.37,129.78,total postings
2021-07-03,IT,119.71,129.64,total postings
2021-07-04,IT,119.92,129.41,total postings
2021-07-05,IT,120.03,129.09,total postings
2021-07-06,IT,120.24,128.96,total postings
2021-07-07,IT,119.46,127.78,total postings
2021-07-08,IT,118.69,126.77,total postings
2021-07-09,IT,118.34,126.17,total postings
2021-07-10,IT,117.78,125.48,total postings
2021-07-11,IT,117.39,124.85,total postings
2021-07-12,IT,117.03,124.1,total postings
2021-07-13,IT,116.53,123.24,total postings
2021-07-14,IT,117.04,123.6,total postings
2021-07-15,IT,117.37,123.83,total postings
2021-07-16,IT,117.63,123.94,total postings
2021-07-17,IT,117.9,124.13,total postings
2021-07-18,IT,118.38,124.41,total postings
2021-07-19,IT,118.88,124.82,total postings
2021-07-20,IT,119.39,125.2,total postings
2021-07-21,IT,119.76,125.49,total postings
2021-07-22,IT,120.46,125.91,total postings
2021-07-23,IT,121.05,126.23,total postings
2021-07-24,IT,121.57,126.4,total postings
2021-07-25,IT,121.86,126.43,total postings
2021-07-26,IT,122.12,126.35,total postings
2021-07-27,IT,122.42,126.29,total postings
2021-07-28,IT,122.69,126.23,total postings
2021-07-29,IT,122.76,126.06,total postings
2021-07-30,IT,122.84,125.95,total postings
2021-07-31,IT,122.93,125.71,total postings
2021-08-01,IT,122.97,125.42,total postings
2021-08-02,IT,123.09,125.25,total postings
2021-08-03,IT,123.25,124.95,total postings
2021-08-04,IT,123.52,124.66,total postings
2021-08-05,IT,123.82,124.35,total postings
2021-08-06,IT,124.08,123.98,total postings
2021-08-07,IT,124.35,123.73,total postings
2021-08-08,IT,124.54,123.43,total postings
2021-08-09,IT,124.66,123.11,total postings
2021-08-10,IT,124.83,122.89,total postings
2021-08-11,IT,124.84,122.48,total postings
2021-08-12,IT,124.85,122,total postings
2021-08-13,IT,125.13,121.74,total postings
2021-08-14,IT,125.26,121.38,total postings
2021-08-15,IT,125.52,121.13,total postings
2021-08-16,IT,125.83,120.83,total postings
2021-08-17,IT,125.98,120.36,total postings
2021-08-18,IT,126.24,120.06,total postings
2021-08-19,IT,126.63,119.9,total postings
2021-08-20,IT,126.86,119.68,total postings
2021-08-21,IT,127.04,119.43,total postings
2021-08-22,IT,127.19,119.21,total postings
2021-08-23,IT,127.16,118.92,total postings
2021-08-24,IT,127.34,118.99,total postings
2021-08-25,IT,127.45,119.08,total postings
2021-08-26,IT,127.44,119.14,total postings
2021-08-27,IT,127.45,119.26,total postings
2021-08-28,IT,127.69,119.64,total postings
2021-08-29,IT,127.73,119.79,total postings
2021-08-30,IT,127.87,120.17,total postings
2021-08-31,IT,127.78,120.28,total postings
2021-09-01,IT,127.63,120.23,total postings
2021-09-02,IT,127.56,120.34,total postings
2021-09-03,IT,127.4,120.43,total postings
2021-09-04,IT,127.18,120.41,total postings
2021-09-05,IT,127.06,120.64,total postings
2021-09-06,IT,126.93,120.78,total postings
2021-09-07,IT,126.91,121.11,total postings
2021-09-08,IT,126.94,121.71,total postings
2021-09-09,IT,126.89,122.22,total postings
2021-09-10,IT,126.87,122.75,total postings
2021-09-11,IT,126.95,123.43,total postings
2021-09-12,IT,127.13,124.19,total postings
2021-09-13,IT,127.25,124.88,total postings
2021-09-14,IT,127.31,125.52,total postings
2021-09-15,IT,127.41,126.15,total postings
2021-09-16,IT,127.47,126.76,total postings
2021-09-17,IT,127.6,127.46,total postings
2021-09-18,IT,127.76,128.13,total postings
2021-09-19,IT,128.04,128.86,total postings
2021-09-20,IT,128.36,129.66,total postings
2021-09-21,IT,128.58,130.53,total postings
2021-09-22,IT,128.84,131.3,total postings
2021-09-23,IT,128.97,131.89,total postings
2021-09-24,IT,129.07,132.34,total postings
2021-09-25,IT,129.07,132.73,total postings
2021-09-26,IT,129,132.96,total postings
2021-09-27,IT,129.03,133.23,total postings
2021-09-28,IT,129.2,133.39,total postings
2021-09-29,IT,129.3,133.49,total postings
2021-09-30,IT,129.66,133.72,total postings
2021-10-01,IT,129.94,133.7,total postings
2021-10-02,IT,130.37,133.82,total postings
2021-10-03,IT,130.64,133.77,total postings
2021-10-04,IT,130.9,133.72,total postings
2021-10-05,IT,131.09,133.61,total postings
2021-10-06,IT,131.41,133.65,total postings
