date,country,category,YoY_pct_change_in_postings_trend_from_feb1
2020-02-09,AU,Beauty & Wellness,1.69277167039594
2020-02-09,AU,Pharmacy,-3.70296635476807
2020-02-09,AU,IT Operations & Helpdesk,-7.19557195571957
2020-02-09,AU,Information Design & Documentation,-2.14428857715431
2020-02-09,AU,Childcare,-2.58807321393427
2020-02-09,AU,Education & Instruction,-3.71115173674589
2020-02-09,AU,Insurance,-14.9927219796215
2020-02-09,AU,Marketing,0.515055467511893
2020-02-09,AU,Dental,-1.56009244992297
2020-02-09,AU,Logistic Support,0.00987264290650547
2020-02-09,AU,Loading & Stocking,-1.90990643387673
2020-02-09,AU,Accounting,-11.5041729893778
2020-02-09,AU,Management,-1.11698414281439
2020-02-09,AU,Security & Public Safety,-0.457065058834971
2020-02-09,AU,Real Estate,-8.80654890133563
2020-02-09,AU,Cleaning & Sanitation,-8.54453969437196
2020-02-09,AU,Veterinary,-8.78034455755677
2020-02-09,AU,Agriculture & Forestry,-11.1374407582938
2020-02-09,AU,Electrical Engineering,-8.64789294987017
2020-02-09,AU,Hospitality & Tourism,-9.31021119937997
2020-02-09,AU,Construction,-2.85978713558538
2020-02-09,AU,Software Development,-0.685535207129573
2020-02-09,AU,Production & Manufacturing,-6.32414759458196
2020-02-09,AU,Social Science,-3.37490102929534
2020-02-09,AU,Uncategorized,-1.62103390333103
2020-02-10,AU,Human Resources,-1.81996086105675
2020-02-10,AU,Architecture,-5.38079470198675
2020-02-10,AU,Arts & Entertainment,2.2805805114029
2020-02-10,AU,Personal Care & Home Health,11.4355749760205
2020-02-10,AU,Food Preparation & Service,-4.34995591260899
2020-02-10,AU,Mathematics,6.89844867422158
2020-02-10,AU,Administrative Assistance,0.336101225780938
2020-02-10,AU,Industrial Engineering,-0.446694460988672
2020-02-10,AU,Legal,-1.1519805982215
2020-02-10,AU,Physicians & Surgeons,4.51119485701619
2020-02-10,AU,Media & Communications,3.3963841571742
2020-02-10,AU,Sales,-3.3684625233921
2020-02-10,AU,Driving,-1.08039711894101
2020-02-10,AU,Mining,1.10999999999999
2020-02-10,AU,Retail,-1.1569416498994
2020-02-10,AU,Sports,-9.65108978383711
2020-02-10,AU,Chemical Engineering,-23.4737459174274
2020-02-10,AU,Mechanical Engineering,2.34123222748814
2020-02-10,AU,Banking & Finance,-7.84351699428681
2020-02-10,AU,Installation & Maintenance,-0.915958451369214
2020-02-10,AU,Medical Information,1.30776794493608
2020-02-10,AU,Medical Technician,14.4793388429752
2020-02-10,AU,Project Management,0.721251523770827
2020-02-10,AU,Scientific Research & Development,-6.03567797393475
2020-02-10,AU,Community & Social Service,1.26440297746508
2020-02-10,AU,Therapy,1.16675271037687
2020-02-10,AU,Aviation,-4.32317505315378
2020-02-10,AU,Customer Service,1.78482895389194
2020-02-10,AU,Civil Engineering,-4.55799790655629
2020-02-10,AU,Nursing,3.18725099601593
2020-02-10,AU,Military,-3.85805453490621
2020-02-10,AU,Beauty & Wellness,1.50514663041368
2020-02-10,AU,Pharmacy,-4.86454419616373
2020-02-10,AU,IT Operations & Helpdesk,-8.44877870944222
2020-02-10,AU,Information Design & Documentation,-1.91497894525766
2020-02-10,AU,Childcare,-2.99128367670364
2020-02-10,AU,Education & Instruction,-4.79655079493399
2020-02-10,AU,Insurance,-17.3033707865169
2020-02-10,AU,Marketing,1.12003171771236
2020-02-10,AU,Dental,-2.01207243460766
2020-02-10,AU,Logistic Support,0.761294200140239
2020-02-10,AU,Loading & Stocking,-2.51857570201679
2020-02-10,AU,Accounting,-13.1867094581839
2020-02-10,AU,Management,-1.02784153278115
2020-02-10,AU,Security & Public Safety,-0.446212047725292
2020-02-10,AU,Real Estate,-10.1081812035159
2020-02-10,AU,Cleaning & Sanitation,-9.3340712045748
