date,country,index_to_feb01
2020-07-02,IE,55.15
2020-07-03,IE,55.01
2020-07-04,IE,54.98
2020-07-05,IE,54.97
2020-07-06,IE,54.92
2020-07-07,IE,55.06
2020-07-08,IE,55.23
2020-07-09,IE,55.25
2020-07-10,IE,55.22
2020-07-11,IE,55.19
2020-07-12,IE,55.24
2020-07-13,IE,55.35
2020-07-14,IE,55.5
2020-07-15,IE,55.48
2020-07-16,IE,55.7
2020-07-17,IE,55.82
2020-07-18,IE,56.17
2020-07-19,IE,56.36
2020-07-20,IE,56.54
2020-07-21,IE,56.61
2020-07-22,IE,56.82
2020-07-23,IE,56.97
2020-07-24,IE,57.28
2020-07-25,IE,57.52
2020-07-26,IE,57.67
2020-07-27,IE,57.78
2020-07-28,IE,58.07
2020-07-29,IE,58.32
2020-07-30,IE,58.53
2020-07-31,IE,58.85
2020-08-01,IE,59
2020-08-02,IE,59.13
2020-08-03,IE,59.26
2020-08-04,IE,59.22
2020-08-05,IE,59.09
2020-08-06,IE,59.23
2020-08-07,IE,59.33
