date,province,indeed_job_postings_index
2021-07-21,nb,138.59
2021-07-22,nb,138.83
2021-07-23,nb,138.98
2021-07-24,nb,139.25
2021-07-25,nb,139.55
2021-07-26,nb,139.81
2021-07-27,nb,140.16
2021-07-28,nb,140.63
2021-07-29,nb,141.06
2021-07-30,nb,141.29
2021-07-31,nb,141.34
2021-08-01,nb,141.29
2021-08-02,nb,141.47
2021-08-03,nb,141.38
2021-08-04,nb,141.04
2021-08-05,nb,140.86
2021-08-06,nb,141.14
2021-08-07,nb,141.71
2021-08-08,nb,142.23
2021-08-09,nb,142.36
2021-08-10,nb,142.7
2021-08-11,nb,143.13
2021-08-12,nb,143.77
2021-08-13,nb,144.6
2021-08-14,nb,144.86
2021-08-15,nb,145.11
2021-08-16,nb,145.33
2021-08-17,nb,145.69
2021-08-18,nb,146.07
2021-08-19,nb,145.91
2021-08-20,nb,145.54
2021-08-21,nb,145.36
2021-08-22,nb,145.07
2021-08-23,nb,144.86
2021-08-24,nb,144.63
2021-08-25,nb,144.19
2021-08-26,nb,144.13
2021-08-27,nb,144.16
2021-08-28,nb,144.49
2021-08-29,nb,145.06
2021-08-30,nb,145.59
2021-08-31,nb,146.14
2021-09-01,nb,146.98
2021-09-02,nb,148.16
2021-09-03,nb,149.13
2021-09-04,nb,149.74
2021-09-05,nb,150.19
2021-09-06,nb,150.82
2021-09-07,nb,151.57
2021-09-08,nb,151.94
2021-09-09,nb,151.93
2021-09-10,nb,151.81
2021-09-11,nb,152.07
2021-09-12,nb,152.21
2021-09-13,nb,152.33
2021-09-14,nb,151.93
2021-09-15,nb,152.11
2021-09-16,nb,152.24
2021-09-17,nb,152.75
2021-09-18,nb,152.83
2021-09-19,nb,153.09
2021-09-20,nb,153.26
2021-09-21,nb,153.9
2021-09-22,nb,154.35
2021-09-23,nb,154.33
2021-09-24,nb,153.84
2021-09-25,nb,153.69
2021-09-26,nb,153.66
2021-09-27,nb,153.37
2021-09-28,nb,153.42
2021-09-29,nb,153
2021-09-30,nb,153.57
2021-10-01,nb,154.38
2021-10-02,nb,155.22
2021-10-03,nb,155.83
2021-10-04,nb,156.27
2021-10-05,nb,156.34
2021-10-06,nb,157.37
2021-10-07,nb,157.78
2021-10-08,nb,158.28
2021-10-09,nb,158.58
2021-10-10,nb,158.71
2021-10-11,nb,159.29
2021-10-12,nb,159.21
2021-10-13,nb,158.33
2021-10-14,nb,157.68
2021-10-15,nb,157.37
2021-10-16,nb,156.58
2021-10-17,nb,156.04
2021-10-18,nb,155.88
2021-10-19,nb,156.66
2021-10-20,nb,156.86
2021-10-21,nb,157.28
2021-10-22,nb,157.13
2021-10-23,nb,157.58
2021-10-24,nb,157.89
2021-10-25,nb,157.75
2021-10-26,nb,157.33
2021-10-27,nb,157.46
2021-10-28,nb,157.48
2021-10-29,nb,157.66
2021-10-30,nb,157.8
2021-10-31,nb,158.07
2021-11-01,nb,158.73
2021-11-02,nb,159.72
2021-11-03,nb,160.68
2021-11-04,nb,160.88
2021-11-05,nb,161.43
2021-11-06,nb,162.06
2021-11-07,nb,162.91
2021-11-08,nb,163.17
2021-11-09,nb,162.7
2021-11-10,nb,162.53
2021-11-11,nb,162.65
2021-11-12,nb,162.26
2021-11-13,nb,161.19
2021-11-14,nb,160.27
2021-11-15,nb,159.74
2021-11-16,nb,160.03
2021-11-17,nb,160.55
2021-11-18,nb,161.43
2021-11-19,nb,161.2
2021-11-20,nb,161.44
2021-11-21,nb,161.63
2021-11-22,nb,161.68
2021-11-23,nb,161.31
2021-11-24,nb,160.59
2021-11-25,nb,159.71
2021-11-26,nb,159.92
2021-11-27,nb,160.12
2021-11-28,nb,160.19
2021-11-29,nb,160.45
2021-11-30,nb,160.41
2021-12-01,nb,160.33
2021-12-02,nb,160.16
2021-12-03,nb,159.82
2021-12-04,nb,159.86
2021-12-05,nb,159.89
2021-12-06,nb,159.78
2021-12-07,nb,159.73
2021-12-08,nb,159.72
2021-12-09,nb,159.58
2021-12-10,nb,159.31
2021-12-11,nb,158.47
2021-12-12,nb,158.64
2021-12-13,nb,158.03
2021-12-14,nb,157.65
2021-12-15,nb,156.97
2021-12-16,nb,156.78
2021-12-17,nb,157.17
2021-12-18,nb,157.52
2021-12-19,nb,156.9
2021-12-20,nb,157.36
2021-12-21,nb,157.96
2021-12-22,nb,158.44
2021-12-23,nb,158.79
2021-12-24,nb,158.59
2021-12-25,nb,158.69
2021-12-26,nb,158.72
2021-12-27,nb,159.05
2021-12-28,nb,158.78
2021-12-29,nb,158.99
2021-12-30,nb,158.85
2021-12-31,nb,158.94
2022-01-01,nb,159.18
2022-01-02,nb,159.42
2022-01-03,nb,158.52
2022-01-04,nb,158.05
2022-01-05,nb,157.03
2022-01-06,nb,155.91
2022-01-07,nb,154.9
2022-01-08,nb,154.04
2022-01-09,nb,153.36
2022-01-10,nb,153
2022-01-11,nb,152.92
2022-01-12,nb,153.39
2022-01-13,nb,154.28
2022-01-14,nb,155.1
2022-01-15,nb,155.36
2022-01-16,nb,155.55
2022-01-17,nb,155.76
2022-01-18,nb,155.91
2022-01-19,nb,155.6
2022-01-20,nb,155.2
2022-01-21,nb,154.85
2022-01-22,nb,154.41
2022-01-23,nb,154.38
2022-01-24,nb,154.49
2022-01-25,nb,154.33
2022-01-26,nb,154.78
2022-01-27,nb,155.26
2022-01-28,nb,155.93
2022-01-29,nb,157.15
2022-01-30,nb,157.79
2022-01-31,nb,158.45
2022-02-01,nb,159.26
2022-02-02,nb,159.8
2022-02-03,nb,160.1
2022-02-04,nb,160.56
2022-02-05,nb,160.7
2022-02-06,nb,161.15
2022-02-07,nb,161.59
2022-02-08,nb,161.73
2022-02-09,nb,162.36
2022-02-10,nb,163.14
2022-02-11,nb,163.7
2022-02-12,nb,164.28
2022-02-13,nb,164.63
2022-02-14,nb,164.97
2022-02-15,nb,166.21
2022-02-16,nb,167.06
2022-02-17,nb,167.56
2022-02-18,nb,168.11
2022-02-19,nb,168.26
2022-02-20,nb,168.92
2022-02-21,nb,169.74
2022-02-22,nb,169.56
2022-02-23,nb,169.41
2022-02-24,nb,169.67
2022-02-25,nb,169.65
2022-02-26,nb,170.2
2022-02-27,nb,170.15
2022-02-28,nb,169.53
2022-03-01,nb,169.56
2022-03-02,nb,169.77
2022-03-03,nb,169.67
2022-03-04,nb,169.67
2022-03-05,nb,169.22
2022-03-06,nb,168.82
2022-03-07,nb,169.23
2022-03-08,nb,169.39
2022-03-09,nb,169.12
2022-03-10,nb,168.92
2022-03-11,nb,168.7
2022-03-12,nb,169
2022-03-13,nb,169.74
2022-03-14,nb,169.69
2022-03-15,nb,169.71
2022-03-16,nb,169.81
2022-03-17,nb,169.86
2022-03-18,nb,170.58
2022-03-19,nb,170.8
2022-03-20,nb,170.09
2022-03-21,nb,169.98
2022-03-22,nb,169.53
2022-03-23,nb,169.37
2022-03-24,nb,168.92
2022-03-25,nb,168.14
2022-03-26,nb,167.9
2022-03-27,nb,167.91
2022-03-28,nb,167.72
2022-03-29,nb,167.44
2022-03-30,nb,167.41
2022-03-31,nb,168.18
2022-04-01,nb,168.72
2022-04-02,nb,169.12
2022-04-03,nb,169.83
2022-04-04,nb,170.3
2022-04-05,nb,170.91
2022-04-06,nb,171.38
2022-04-07,nb,171.37
2022-04-08,nb,171.5
2022-04-09,nb,171.43
2022-04-10,nb,171.47
2022-04-11,nb,171.75
2022-04-12,nb,172.26
2022-04-13,nb,172.47
2022-04-14,nb,172.73
2022-04-15,nb,172.95
2022-04-16,nb,173.3
2022-04-17,nb,173.61
2022-04-18,nb,173.59
2022-04-19,nb,173.75
2022-04-20,nb,173.62
2022-04-21,nb,173.62
2022-04-22,nb,173.47
2022-04-23,nb,174.1
2022-04-24,nb,174.22
2022-04-25,nb,174.5
2022-04-26,nb,174.21
2022-04-27,nb,174.57
2022-04-28,nb,174.94
2022-04-29,nb,175.59
2022-04-30,nb,175.63
2022-05-01,nb,175.78
2022-05-02,nb,176.17
2022-05-03,nb,177.03
2022-05-04,nb,177.82
2022-05-05,nb,178.33
2022-05-06,nb,178.68
2022-05-07,nb,178.92
2022-05-08,nb,179.71
2022-05-09,nb,180.22
2022-05-10,nb,180.31
2022-05-11,nb,180.31
2022-05-12,nb,180.31
2022-05-13,nb,180.63
2022-05-14,nb,181.05
2022-05-15,nb,180.98
2022-05-16,nb,181.22
2022-05-17,nb,182.09
2022-05-18,nb,182.84
2022-05-19,nb,183.42
2022-05-20,nb,183.8
2022-05-21,nb,183.45
2022-05-22,nb,183.58
2022-05-23,nb,183.57
2022-05-24,nb,182.7
2022-05-25,nb,181.8
2022-05-26,nb,181.44
2022-05-27,nb,180.83
2022-05-28,nb,180.52
2022-05-29,nb,180.3
2022-05-30,nb,179.55
2022-05-31,nb,179.54
2022-06-01,nb,179.38
2022-06-02,nb,178.99
2022-06-03,nb,178.57
2022-06-04,nb,178.25
2022-06-05,nb,177.13
2022-06-06,nb,176.51
2022-06-07,nb,175.55
2022-06-08,nb,175.18
2022-06-09,nb,175
2022-06-10,nb,174.62
2022-06-11,nb,174.47
2022-06-12,nb,174.68
2022-06-13,nb,174.85
2022-06-14,nb,175.23
2022-06-15,nb,175.15
2022-06-16,nb,175.28
2022-06-17,nb,175.67
2022-06-18,nb,176.3
2022-06-19,nb,176.61
2022-06-20,nb,176.98
2022-06-21,nb,176.66
2022-06-22,nb,176.78
2022-06-23,nb,176.9
2022-06-24,nb,177.18
2022-06-25,nb,177.1
2022-06-26,nb,177.27
2022-06-27,nb,177.5
2022-06-28,nb,177.73
2022-06-29,nb,177.44
2022-06-30,nb,176.61
2022-07-01,nb,175.83
2022-07-02,nb,175.32
2022-07-03,nb,174.64
2022-07-04,nb,174.4
2022-07-05,nb,174.5
2022-07-06,nb,174.58
2022-07-07,nb,174.81
2022-07-08,nb,174.83
2022-07-09,nb,174.57
2022-07-10,nb,174.68
2022-07-11,nb,174.52
2022-07-12,nb,174.42
2022-07-13,nb,174.1
2022-07-14,nb,173.96
2022-07-15,nb,173.81
2022-07-16,nb,174.02
2022-07-17,nb,174.05
2022-07-18,nb,173.82
2022-07-19,nb,173.92
2022-07-20,nb,174.05
2022-07-21,nb,174.07
2022-07-22,nb,174.25
2022-07-23,nb,173.68
2022-07-24,nb,173.49
2022-07-25,nb,173.09
2022-07-26,nb,172.56
2022-07-27,nb,172.23
2022-07-28,nb,171.72
2022-07-29,nb,170.93
2022-07-30,nb,170.61
2022-07-31,nb,169.88
2022-08-01,nb,169.44
2022-08-02,nb,168.44
2022-08-03,nb,167.58
2022-08-04,nb,167.34
2022-08-05,nb,167.38
2022-08-06,nb,167.68
2022-08-07,nb,167.7
2022-08-08,nb,167.65
2022-08-09,nb,168.11
2022-08-10,nb,168.66
2022-08-11,nb,168.83
2022-08-12,nb,168.93
2022-08-13,nb,168.8
2022-08-14,nb,169.1
2022-08-15,nb,169.27
2022-08-16,nb,169.54
2022-08-17,nb,169.73
2022-08-18,nb,169.97
2022-08-19,nb,170.11
2022-08-20,nb,170.83
2022-08-21,nb,171.38
2022-08-22,nb,171.95
2022-08-23,nb,172.33
2022-08-24,nb,172.84
2022-08-25,nb,173.28
2022-08-26,nb,173.52
2022-08-27,nb,173.28
2022-08-28,nb,173.03
2022-08-29,nb,172.62
2022-08-30,nb,172.41
2022-08-31,nb,172.12
2022-09-01,nb,171.82
2022-09-02,nb,171.6
2022-09-03,nb,171.74
2022-09-04,nb,171.79
2022-09-05,nb,171.9
2022-09-06,nb,171.52
2022-09-07,nb,170.89
2022-09-08,nb,170.54
2022-09-09,nb,170.16
2022-09-10,nb,169.48
2022-09-11,nb,168.78
2022-09-12,nb,168.2
2022-09-13,nb,168
2022-09-14,nb,167.96
2022-09-15,nb,167.77
2022-09-16,nb,167.84
2022-09-17,nb,167.69
2022-09-18,nb,167.68
2022-09-19,nb,167.65
2022-09-20,nb,167.59
2022-09-21,nb,167.48
2022-09-22,nb,167.29
2022-09-23,nb,167.15
2022-09-24,nb,167.34
2022-09-25,nb,167.26
2022-09-26,nb,167.6
2022-09-27,nb,168.14
2022-09-28,nb,168.7
2022-09-29,nb,168.85
2022-09-30,nb,168.47
2022-10-01,nb,168.24
2022-10-02,nb,168.31
2022-10-03,nb,168.12
2022-10-04,nb,167.53
2022-10-05,nb,167.2
2022-10-06,nb,166.52
2022-10-07,nb,166.44
2022-10-08,nb,166.17
2022-10-09,nb,165.96
2022-10-10,nb,165.69
2022-10-11,nb,165.34
2022-10-12,nb,164.86
2022-10-13,nb,164.92
2022-10-14,nb,164.77
2022-10-15,nb,164.68
2022-10-16,nb,164.8
2022-10-17,nb,164.87
2022-10-18,nb,165.17
2022-10-19,nb,165.23
2022-10-20,nb,165.61
2022-10-21,nb,165.92
2022-10-22,nb,165.76
2022-10-23,nb,165.62
2022-10-24,nb,165.74
2022-10-25,nb,165.95
2022-10-26,nb,166.24
2022-10-27,nb,166.3
2022-10-28,nb,166.59
2022-10-29,nb,167.03
2022-10-30,nb,167.22
2022-10-31,nb,167.04
2022-11-01,nb,166.49
2022-11-02,nb,166.16
2022-11-03,nb,165.72
2022-11-04,nb,165.32
2022-11-05,nb,165.09
2022-11-06,nb,164.82
2022-11-07,nb,164.58
2022-11-08,nb,164.86
2022-11-09,nb,165.45
2022-11-10,nb,166.17
2022-11-11,nb,166.7
2022-11-12,nb,167.25
2022-11-13,nb,168.11
2022-11-14,nb,169.14
2022-11-15,nb,169.39
2022-11-16,nb,169.17
2022-11-17,nb,168.63
2022-11-18,nb,168.15
2022-11-19,nb,167.26
2022-11-20,nb,166.44
2022-11-21,nb,165.58
2022-11-22,nb,165.14
2022-11-23,nb,165.03
2022-11-24,nb,164.96
2022-11-25,nb,164.84
2022-11-26,nb,164.92
2022-11-27,nb,164.82
2022-11-28,nb,164.48
2022-11-29,nb,164.3
2022-11-30,nb,164
2022-12-01,nb,163.89
2022-12-02,nb,163.74
2022-12-03,nb,163.58
2022-12-04,nb,163.49
2022-12-05,nb,163.68
2022-12-06,nb,163.78
2022-12-07,nb,163.55
2022-12-08,nb,163.28
2022-12-09,nb,163.39
2022-12-10,nb,163.54
2022-12-11,nb,163.59
2022-12-12,nb,163.66
2022-12-13,nb,164.04
2022-12-14,nb,164.64
2022-12-15,nb,165.13
2022-12-16,nb,165.1
2022-12-17,nb,165.04
2022-12-18,nb,165.11
2022-12-19,nb,165.27
2022-12-20,nb,165.06
2022-12-21,nb,164.69
2022-12-22,nb,164.6
2022-12-23,nb,164.66
2022-12-24,nb,164.8
2022-12-25,nb,164.89
2022-12-26,nb,164.96
2022-12-27,nb,165.06
2022-12-28,nb,165.13
2022-12-29,nb,165.01
2022-12-30,nb,164.83
2022-12-31,nb,164.71
2023-01-01,nb,164.42
2023-01-02,nb,164.13
2023-01-03,nb,163.84
2023-01-04,nb,163.54
2023-01-05,nb,163.43
2023-01-06,nb,163.19
2023-01-07,nb,163.17
2023-01-08,nb,163.02
2023-01-09,nb,162.55
2023-01-10,nb,162.35
2023-01-11,nb,162.29
2023-01-12,nb,162.1
2023-01-13,nb,162.25
2023-01-14,nb,161.71
2023-01-15,nb,161.46
2023-01-16,nb,161.31
2023-01-17,nb,160.89
2023-01-18,nb,160.39
2023-01-19,nb,160.19
2023-01-20,nb,159.76
2023-01-21,nb,159.72
2023-01-22,nb,159.57
2023-01-23,nb,159.5
2023-01-24,nb,159.5
2023-01-25,nb,159.58
2023-01-26,nb,159.37
2023-01-27,nb,159.24
2023-01-28,nb,158.96
2023-01-29,nb,158.6
2023-01-30,nb,158.19
2023-01-31,nb,157.78
2023-02-01,nb,157.17
2023-02-02,nb,157.1
2023-02-03,nb,156.97
2023-02-04,nb,157.16
2023-02-05,nb,157.2
2023-02-06,nb,157.32
2023-02-07,nb,157.5
2023-02-08,nb,158.02
2023-02-09,nb,157.63
2023-02-10,nb,157.13
2023-02-11,nb,156.18
2023-02-12,nb,155.21
2023-02-13,nb,154.27
2023-02-14,nb,153.59
2023-02-15,nb,152.66
2023-02-16,nb,152.34
2023-02-17,nb,152.12
2023-02-18,nb,151.87
2023-02-19,nb,152.24
2023-02-20,nb,152.39
2023-02-21,nb,151.79
2023-02-22,nb,151.84
2023-02-23,nb,151.83
2023-02-24,nb,151.68
2023-02-25,nb,152.23
2023-02-26,nb,152.29
2023-02-27,nb,152.34
2023-02-28,nb,152.8
2023-03-01,nb,152.71
2023-03-02,nb,152.48
2023-03-03,nb,152.45
2023-03-04,nb,151.66
2023-03-05,nb,151.1
2023-03-06,nb,150.81
2023-03-07,nb,150.6
2023-03-08,nb,150.43
2023-03-09,nb,150.01
2023-03-10,nb,150.76
2023-03-11,nb,151.98
2023-03-12,nb,152.89
2023-03-13,nb,153.69
2023-03-14,nb,154.28
2023-03-15,nb,154.91
2023-03-16,nb,156.02
2023-03-17,nb,156.23
2023-03-18,nb,156.36
2023-03-19,nb,156.32
2023-03-20,nb,156.23
2023-03-21,nb,156.11
2023-03-22,nb,156.37
2023-03-23,nb,156
2023-03-24,nb,155.51
2023-03-25,nb,154.97
2023-03-26,nb,154.76
2023-03-27,nb,154.54
2023-03-28,nb,154.65
2023-03-29,nb,154.47
2023-03-30,nb,154.75
2023-03-31,nb,154.48
2023-04-01,nb,154.36
2023-04-02,nb,154.26
2023-04-03,nb,153.92
2023-04-04,nb,153.72
2023-04-05,nb,153.31
2023-04-06,nb,153.02
2023-04-07,nb,153.31
2023-04-08,nb,153.57
2023-04-09,nb,153.71
2023-04-10,nb,154.03
2023-04-11,nb,153.76
2023-04-12,nb,153.79
2023-04-13,nb,153.52
2023-04-14,nb,153.4
2023-04-15,nb,152.58
2023-04-16,nb,152.06
2023-04-17,nb,151.64
2023-04-18,nb,151.62
2023-04-19,nb,151.33
2023-04-20,nb,151.27
2023-04-21,nb,150.86
2023-04-22,nb,151.07
2023-04-23,nb,151.07
2023-04-24,nb,151.14
2023-04-25,nb,151.19
2023-04-26,nb,151.24
2023-04-27,nb,151.31
2023-04-28,nb,151.47
2023-04-29,nb,151.88
2023-04-30,nb,152.27
2023-05-01,nb,152.62
2023-05-02,nb,153
2023-05-03,nb,153.44
2023-05-04,nb,153.35
2023-05-05,nb,153.77
2023-05-06,nb,154.22
2023-05-07,nb,154.56
2023-05-08,nb,154.85
2023-05-09,nb,155.09
2023-05-10,nb,155.51
2023-05-11,nb,156.29
2023-05-12,nb,154.6
2023-05-13,nb,154.04
2023-05-14,nb,153.62
2023-05-15,nb,153.05
2023-05-16,nb,152.6
2023-05-17,nb,152.14
2023-05-18,nb,151.36
2023-05-19,nb,152.4
2023-05-20,nb,152.05
2023-05-21,nb,151.63
2023-05-22,nb,151.25
2023-05-23,nb,150.44
2023-05-24,nb,149.2
2023-05-25,nb,148.69
2023-05-26,nb,148.11
2023-05-27,nb,147.66
2023-05-28,nb,147.09
2023-05-29,nb,146.79
2023-05-30,nb,146.73
2023-05-31,nb,147.14
2023-06-01,nb,146.97
2023-06-02,nb,146.99
2023-06-03,nb,146.81
2023-06-04,nb,146.61
2023-06-05,nb,146.22
2023-06-06,nb,145.89
2023-06-07,nb,145.25
2023-06-08,nb,144.76
2023-06-09,nb,144.26
2023-06-10,nb,143.77
2023-06-11,nb,143.5
2023-06-12,nb,143.53
2023-06-13,nb,143.52
2023-06-14,nb,143.54
2023-06-15,nb,143.63
2023-06-16,nb,143.54
2023-06-17,nb,143.74
2023-06-18,nb,143.69
2023-06-19,nb,143.51
2023-06-20,nb,143.5
2023-06-21,nb,143.28
2023-06-22,nb,142.71
2023-06-23,nb,142.41
2023-06-24,nb,142.11
2023-06-25,nb,141.96
2023-06-26,nb,141.72
2023-06-27,nb,141.38
2023-06-28,nb,141.25
2023-06-29,nb,141.49
2023-06-30,nb,141.59
2023-07-01,nb,141.47
2023-07-02,nb,141.45
2023-07-03,nb,141.47
2023-07-04,nb,141.62
2023-07-05,nb,141.79
2023-07-06,nb,141.85
2023-07-07,nb,142.04
2023-07-08,nb,142.22
2023-07-09,nb,142.23
2023-07-10,nb,142.36
2023-07-11,nb,142.33
2023-07-12,nb,142.18
2023-07-13,nb,142.33
2023-07-14,nb,142.4
2023-07-15,nb,142.23
2023-07-16,nb,142.06
2023-07-17,nb,141.9
2023-07-18,nb,141.69
2023-07-19,nb,141.48
2023-07-20,nb,140.89
2023-07-21,nb,140.46
2023-07-22,nb,140.28
2023-07-23,nb,140.54
2023-07-24,nb,140.44
2023-07-25,nb,140.43
2023-07-26,nb,140.31
2023-07-27,nb,140.57
2023-07-28,nb,140.53
2023-07-29,nb,140.71
2023-07-30,nb,140.64
2023-07-31,nb,140.82
2023-08-01,nb,140.92
2023-08-02,nb,140.97
2023-08-03,nb,140.88
2023-08-04,nb,140.93
2023-08-05,nb,140.62
2023-08-06,nb,140.13
2023-08-07,nb,139.64
2023-08-08,nb,138.86
2023-08-09,nb,138.45
2023-08-10,nb,137.98
2023-08-11,nb,137.38
2023-08-12,nb,136.87
2023-08-13,nb,136.37
2023-08-14,nb,135.83
2023-08-15,nb,135.81
2023-08-16,nb,135.69
2023-08-17,nb,135.51
2023-08-18,nb,135.26
2023-08-19,nb,135.14
2023-08-20,nb,134.98
2023-08-21,nb,134.81
2023-08-22,nb,134.38
2023-08-23,nb,133.98
2023-08-24,nb,133.75
2023-08-25,nb,133.72
2023-08-26,nb,133.51
2023-08-27,nb,133.3
2023-08-28,nb,133.08
2023-08-29,nb,132.92
2023-08-30,nb,132.92
2023-08-31,nb,132.78
2023-09-01,nb,132.36
2023-09-02,nb,132.14
2023-09-03,nb,132.15
2023-09-04,nb,132.22
2023-09-05,nb,132.07
2023-09-06,nb,131.83
2023-09-07,nb,131.79
2023-09-08,nb,131.86
2023-09-09,nb,131.94
2023-09-10,nb,131.74
2023-09-11,nb,131.3
2023-09-12,nb,130.76
2023-09-13,nb,130.23
2023-09-14,nb,129.77
2023-09-15,nb,129.46
2023-09-16,nb,128.94
2023-09-17,nb,128.69
2023-09-18,nb,128.47
2023-09-19,nb,129.05
2023-09-20,nb,129.62
2023-09-21,nb,130.14
2023-09-22,nb,130.56
2023-09-23,nb,130.97
2023-09-24,nb,131.24
2023-09-25,nb,131.8
2023-09-26,nb,131.38
2023-09-27,nb,130.8
2023-09-28,nb,130.23
2023-09-29,nb,129.66
2023-09-30,nb,129.29
2023-10-01,nb,128.92
2023-10-02,nb,128.2
2023-10-03,nb,128.31
2023-10-04,nb,128.59
2023-10-05,nb,128.69
2023-10-06,nb,128.97
2023-10-07,nb,129.35
2023-10-08,nb,129.59
2023-10-09,nb,130.09
2023-10-10,nb,130.06
2023-10-11,nb,129.92
2023-10-12,nb,129.66
2023-10-13,nb,129.34
2023-10-14,nb,128.78
2023-10-15,nb,128.3
2023-10-16,nb,127.67
2023-10-17,nb,127.51
2023-10-18,nb,127.14
2023-10-19,nb,127.22
2023-10-20,nb,127.12
2023-10-21,nb,126.47
2023-10-22,nb,126.58
2023-10-23,nb,126.65
2023-10-24,nb,126.76
2023-10-25,nb,127.25
2023-10-26,nb,127.76
2023-10-27,nb,128.62
2023-10-28,nb,130.01
2023-10-29,nb,130.71
2023-10-30,nb,131.53
2023-10-31,nb,132.01
2023-11-01,nb,132.35
2023-11-02,nb,132.36
2023-11-03,nb,132.16
2023-11-04,nb,131.98
2023-11-05,nb,131.82
2023-11-06,nb,131.71
2023-11-07,nb,131.82
2023-11-08,nb,131.64
2023-11-09,nb,131.09
2023-11-10,nb,130.6
2023-11-11,nb,130.16
2023-11-12,nb,129.77
2023-11-13,nb,129.29
2023-11-14,nb,128.49
2023-11-15,nb,128.23
2023-11-16,nb,128.49
2023-11-17,nb,128.62
2023-11-18,nb,128.74
2023-11-19,nb,128.8
2023-11-20,nb,128.98
2023-11-21,nb,129.45
2023-11-22,nb,129.59
2023-11-23,nb,129.39
2023-11-24,nb,129.21
2023-11-25,nb,129.07
2023-11-26,nb,128.87
2023-11-27,nb,128.76
2023-11-28,nb,128.45
2023-11-29,nb,128.02
2023-11-30,nb,127.79
2023-12-01,nb,127.41
2023-12-02,nb,125.98
2023-12-03,nb,125.18
2023-12-04,nb,124.27
2023-12-05,nb,123.35
2023-12-06,nb,122.46
2023-12-07,nb,122.09
2023-12-08,nb,122.35
2023-12-09,nb,123.42
2023-12-10,nb,124.09
2023-12-11,nb,124.94
2023-12-12,nb,125.7
2023-12-13,nb,126.52
2023-12-14,nb,127.06
2023-12-15,nb,126.56
2023-12-16,nb,126.24
2023-12-17,nb,125.84
2023-12-18,nb,125.56
2023-12-19,nb,125.45
2023-12-20,nb,125.34
2023-12-21,nb,124.9
2023-12-22,nb,125.08
2023-12-23,nb,125.17
2023-12-24,nb,125.22
2023-12-25,nb,125.04
2023-12-26,nb,124.85
2023-12-27,nb,124.48
2023-12-28,nb,124.71
2023-12-29,nb,124.79
2023-12-30,nb,124.96
2023-12-31,nb,125.08
2024-01-01,nb,125.1
2024-01-02,nb,125
2024-01-03,nb,125.54
2024-01-04,nb,125.72
2024-01-05,nb,126.08
2024-01-06,nb,126.47
2024-01-07,nb,126.79
2024-01-08,nb,127.13
2024-01-09,nb,127.73
2024-01-10,nb,127.94
2024-01-11,nb,128.06
2024-01-12,nb,128.29
2024-01-13,nb,128.13
2024-01-14,nb,128.36
2024-01-15,nb,128.72
2024-01-16,nb,128.86
2024-01-17,nb,129.11
2024-01-18,nb,129.22
2024-01-19,nb,129.06
2024-01-20,nb,129.28
2024-01-21,nb,129.37
2024-01-22,nb,129.15
2024-01-23,nb,128.86
2024-01-24,nb,128.63
2024-01-25,nb,128.59
2024-01-26,nb,128.75
2024-01-27,nb,128.45
2024-01-28,nb,127.98
2024-01-29,nb,127.81
2024-01-30,nb,127.87
2024-01-31,nb,127.67
2024-02-01,nb,127.16
2024-02-02,nb,126.55
2024-02-03,nb,126.71
2024-02-04,nb,126.72
2024-02-05,nb,126.62
2024-02-06,nb,126.45
2024-02-07,nb,126.17
2024-02-08,nb,126.17
2024-02-09,nb,125.96
2024-02-10,nb,125.61
2024-02-11,nb,125.39
2024-02-12,nb,125.3
2024-02-13,nb,125.2
2024-02-14,nb,125.18
2024-02-15,nb,125.25
2024-02-16,nb,125.49
2024-02-17,nb,125.35
2024-02-18,nb,125.62
2024-02-19,nb,125.87
2024-02-20,nb,125.81
2024-02-21,nb,125.84
2024-02-22,nb,125.78
2024-02-23,nb,125.67
2024-02-24,nb,125.95
2024-02-25,nb,125.59
2024-02-26,nb,125.1
2024-02-27,nb,124.93
2024-02-28,nb,124.9
2024-02-29,nb,124.37
2024-03-01,nb,124.07
2024-03-02,nb,123.69
2024-03-03,nb,123.8
2024-03-04,nb,124.18
2024-03-05,nb,124.6
2024-03-06,nb,125.04
2024-03-07,nb,125.94
2024-03-08,nb,126.56
2024-03-09,nb,127.31
2024-03-10,nb,127.4
2024-03-11,nb,127.27
2024-03-12,nb,126.83
2024-03-13,nb,126.56
2024-03-14,nb,126.12
2024-03-15,nb,125.87
2024-03-16,nb,125.45
2024-03-17,nb,125.39
2024-03-18,nb,125.46
2024-03-19,nb,125.32
2024-03-20,nb,124.72
2024-03-21,nb,124.35
2024-03-22,nb,123.84
2024-03-23,nb,123.45
2024-03-24,nb,123.1
2024-03-25,nb,122.58
2024-03-26,nb,122.51
2024-03-27,nb,122.63
2024-03-28,nb,122.75
2024-03-29,nb,122.7
2024-03-30,nb,122.42
2024-03-31,nb,122.26
2024-04-01,nb,122.23
2024-04-02,nb,121.81
2024-04-03,nb,121.75
2024-04-04,nb,121.37
2024-04-05,nb,121.23
2024-04-06,nb,121.45
2024-04-07,nb,121.43
2024-04-08,nb,121.25
2024-04-09,nb,121.66
2024-04-10,nb,121.91
2024-04-11,nb,122.42
2024-04-12,nb,122.83
2024-04-13,nb,122.95
2024-04-14,nb,123.03
2024-04-15,nb,123.51
